Curs acadèmic,Any,Codi Oferta,Nom de l’Oferta,Tipus d’estudi,Sigles Universitat responsable,Via d’accés,Nota de tall,Municipi,Nombre de places
2024-2025,2024,4962,Dret / Relacions Laborals i Recursos Humans (simultaneïtat),Grau,URV,Pau/cfgs/FP,8.745,Tarragona,25
2024-2025,2024,1378,Enginyeria Biomèdica,Grau,UB,Pau/cfgs/FP,12.500,Barcelona,40
2024-2025,2024,3584,Història,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,40
2024-2025,2024,1149,Educació Primària,Grau,URV,Pau/cfgs/FP,7.128,Tortosa,40
2024-2025,2024,1114,Logopèdia,Grau,UAB,Pau/cfgs/FP,8.918,Cerdanyola del Vallès,80
2024-2025,2024,888,Publicitat i Relacions Públiques,Grau,URV,Pau/cfgs/FP,10.166,Tarragona,45
2024-2025,2024,1400,Fisioteràpia,Grau,UdL,Pau/cfgs/FP,10.117,Lleida,25
2024-2025,2024,5178,Audiologia General,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,60
2024-2025,2024,928,Ciències Polítiques i de l'Administració,Grau,UPF,Pau/cfgs/FP,8.360,Barcelona,140
2024-2025,2024,4110,Enginyeria en Sistemes Audiovisuals,Grau,UPF,Pau/cfgs/FP,8.036,Barcelona,55
2024-2025,2024,3434,Administració i Direcció d'Empreses (Campus Manresa),Grau,UVic-UCC,Pau/cfgs/FP,5.000,Manresa,50
2024-2025,2024,5016,Geografia i Canvi Global,Grau,UB,Pau/cfgs/FP,5.146,Barcelona,50
2024-2025,2024,4704,Enginyeria Ambiental,Grau,UPC,Pau/cfgs/FP,7.425,Barcelona/Castelldefels,60
2024-2025,2024,890,Biotecnologia,Grau,URV,Pau/cfgs/FP,10.514,Tarragona,40
2024-2025,2024,1172,Treball Social,Grau,UdL,Pau/cfgs/FP,6.776,Lleida,80
2024-2025,2024,3226,Enginyeria de Sistemes de Telecomunicació / Enginyeria Telemàtica (inclou xarxes i Internet) (agrupació),Grau,UPC,Pau/cfgs/FP,7.667,Castelldefels,80
2024-2025,2024,1193,Gestió i Administració Pública,Grau,UB,Pau/cfgs/FP,7.600,Barcelona,80
2024-2025,2024,4931,Estudis d'Anglès i de Clàssiques,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,30
2024-2025,2024,4919,Relacions Laborals i Recursos Humans,Grau,URV,Pau/cfgs/FP,7.322,Tarragona,65
2024-2025,2024,880,Musicologia,Grau,UAB,Pau/cfgs/FP,7.660,Cerdanyola del Vallès,60
2024-2025,2024,4498,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,UdL,Pau/cfgs/FP,9.278,Lleida,35
2024-2025,2024,2682,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,URV,Pau/cfgs/FP,7.994,Tarragona,30
2024-2025,2024,3251,"Arquitectura, Estudis d'",Grau,UPC,Pau/cfgs/FP,9.516,Barcelona,342
2024-2025,2024,1418,Enginyeria Elèctrica,Grau,URV,Pau/cfgs/FP,6.332,Tarragona,50
2024-2025,2024,875,Criminologia,Grau,UAB,Pau/cfgs/FP,9.764,Cerdanyola del Vallès,65
2024-2025,2024,4561,Traducció i Interpretació -Anglès-,Grau,UPF,Pau/cfgs/FP,5.000,Barcelona,85
2024-2025,2024,4910,Economia,Grau,UB,Pau/cfgs/FP,9.238,Barcelona,300
2024-2025,2024,1030,Enginyeria de Sistemes Audiovisuals,Grau,UPC,Pau/cfgs/FP,6.494,Terrassa,60
2024-2025,2024,1031,Enginyeria de Tecnologia i Disseny Tèxtil / Enginyeria Elèctrica / Enginyeria Electrònica Industrial i Automàtica / Enginyeria Mecànica / Enginyeria Química (agrupació),Grau,UPC,Pau/cfgs/FP,8.146,Terrassa,270
2024-2025,2024,995,Ciències Ambientals,Grau,UdG,Pau/cfgs/FP,6.894,Girona,60
2024-2025,2024,4918,"Direcció i Gestió d'Empreses en l'Àmbit Digital ""ESIC""",Grau,URV,Pau/cfgs/FP,5.000,Barcelona,70
2024-2025,2024,4057,"Disseny i Producció de Videojocs / Enginyeria Informàtica de Gestió i Sistemes d'Informació ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,5.000,Mataró,30
2024-2025,2024,1197,Física / Matemàtiques (simultaneïtat),Grau,UAB,Pau/cfgs/FP,13.438,Cerdanyola del Vallès,20
2024-2025,2024,1143,Dret,Grau,URV,Pau/cfgs/FP,8.536,Tarragona,135
2024-2025,2024,4932,Estudis d'Anglès i Espanyol,Grau,UAB,Pau/cfgs/FP,5.882,Cerdanyola del Vallès,30
2024-2025,2024,1000,Educació Primària,Grau,UdG,Pau/cfgs/FP,9.178,Girona,80
2024-2025,2024,1408,Treball Social,Grau,UdG,Pau/cfgs/FP,7.362,Girona,60
2024-2025,2024,4972,Història,Grau,UdG,Pau/cfgs/FP,5.000,Girona,55
2024-2025,2024,1456,Enginyeria Informàtica,Grau,UPC,Pau/cfgs/FP,10.410,Barcelona,360
2024-2025,2024,5082,Estudis Socioculturals de Gènere,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2024-2025,2024,908,Bioquímica,Grau,UAB,Pau/cfgs/FP,11.342,Cerdanyola del Vallès,60
2024-2025,2024,5130,"Ciberseguretat ""ENTI""",Grau,UB,Pau/cfgs/FP,6.242,Barcelona,40
2024-2025,2024,4207,Ciència i Enginyeria de Dades,Grau,UPC,Pau/cfgs/FP,12.428,Barcelona,50
2024-2025,2024,1571,Enginyeria Electrònica Industrial i Automàtica,Grau,UPC,Pau/cfgs/FP,8.538,Barcelona/Sant Adrià de Besòs,135
2024-2025,2024,842,Comunicació Audiovisual,Grau,UPF,Pau/cfgs/FP,11.614,Barcelona,80
2024-2025,2024,4825,Estudis Anglesos,Grau,UAB,Pau/cfgs/FP,6.093,Cerdanyola del Vallès,80
2024-2025,2024,1953,Enginyeria Biomèdica,Grau,UPF,Pau/cfgs/FP,12.286,Barcelona,40
2024-2025,2024,897,Teràpia Ocupacional (presencial / semipresencial),Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,40
2024-2025,2024,1166,Educació Infantil,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,90
2024-2025,2024,988,"Turisme ""Mediterrani""",Grau,UdG,Pau/cfgs/FP,5.000,Barcelona,100
2024-2025,2024,1142,Finances i Comptabilitat,Grau,URV,Pau/cfgs/FP,6.196,Reus,115
2024-2025,2024,4973,Comunicació Cultural,Grau,UdG,Pau/cfgs/FP,5.000,Girona,50
2024-2025,2024,5131,"Direcció i Gestió Gastronòmica ""Barcelona Culinary Hub""",Grau,UB,Pau/cfgs/FP,5.000,L'Hospitalet de Llobregat,40
2024-2025,2024,5128,"Ciències Culinàries i Gastronòmiques ""CETT""",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,80
2024-2025,2024,1412,Enginyeria Informàtica,Grau,UdG,Pau/cfgs/FP,8.350,Girona,100
2024-2025,2024,3239,Criminologia / Dret (simultaneïtat),Grau,UdG,Pau/cfgs/FP,10.056,Girona,15
2024-2025,2024,5033,Arqueologia,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2024-2025,2024,921,Ciències Ambientals,Grau,UB,Pau/cfgs/FP,9.232,Barcelona,60
2024-2025,2024,884,Educació Social,Grau,URV,Pau/cfgs/FP,8.104,Tarragona,55
2024-2025,2024,1364,Medicina,Grau,UAB,Pau/cfgs/FP,12.586,Cerdanyola del Vallès,385
2024-2025,2024,1095,Gestió Aeronàutica,Grau,UAB,Pau/cfgs/FP,8.124,Sabadell,65
2024-2025,2024,4872,Educació Primària (modalitat Bilingüe),Grau,UdL,Pau/cfgs/FP,7.448,Lleida,30
2024-2025,2024,4339,Ciències Biomèdiques,Grau,UB,Pau/cfgs/FP,12.304,Barcelona/L'Hospitalet de Llobregat,165
2024-2025,2024,2068,Administració i Direcció d'Empreses (docència en Anglès),Grau,UAB,Pau/cfgs/FP,10.416,Cerdanyola del Vallès,70
2024-2025,2024,3435,Educació Infantil (Campus Manresa),Grau,UVic-UCC,Pau/cfgs/FP,5.000,Manresa,40
2024-2025,2024,4956,Economia / Estadística (simultaneïtat),Grau,UB,Pau/cfgs/FP,11.398,Barcelona,20
2024-2025,2024,5146,"Administració i Direcció d'Empreses i Transformació de Negocis ""Centre Universitari EAE""",Grau,UdL,Pau/cfgs/FP,5.000,Barcelona,150
2024-2025,2024,2685,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (menció en Llengua Anglesa) (simultaneïtat),Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,40
2024-2025,2024,4761,Història,Grau,URV,Pau/cfgs/FP,5.178,Tarragona,45
2024-2025,2024,892,Biotecnologia,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,50
2024-2025,2024,4979,Filosofia,Grau,UdG,Pau/cfgs/FP,5.000,Girona,35
2024-2025,2024,3470,Enginyeria de Sistemes Aeroespacials,Grau,UPC,Pau/cfgs/FP,11.212,Castelldefels,120
2024-2025,2024,4985,"Enginyeria en Tecnologies Industrials, Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial)",Grau,UPC,Pau/cfgs/FP,9.158,Terrassa,180
2024-2025,2024,1046,Matemàtiques,Grau,UPC,Pau/cfgs/FP,12.816,Barcelona,75
2024-2025,2024,953,Llengua i Literatura Hispàniques,Grau,URV,Pau/cfgs/FP,5.000,Tarragona,40
2024-2025,2024,4750,Comunicació Audiovisual / Gestió d'Informació i Documentació Digital (simultaneïtat),Grau,UB,Pau/cfgs/FP,10.276,Barcelona,20
2024-2025,2024,1002,"Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing ""ESCI""",Grau,UPF,Pau/cfgs/FP,8.704,Barcelona,100
2024-2025,2024,944,Psicologia,Grau,UdG,Pau/cfgs/FP,9.785,Girona,80
2024-2025,2024,3240,Enginyeria Elèctrica / Enginyeria Electrònica Industrial i Automàtica (simultaneïtat),Grau,URV,Pau/cfgs/FP,9.042,Tarragona,10
2024-2025,2024,1566,Administració i Direcció d'Empreses / Dret (simultaneïtat),Grau,UAB,Pau/cfgs/FP,10.506,Cerdanyola del Vallès,80
2024-2025,2024,1009,Criminologia i Polítiques Públiques de Prevenció,Grau,UPF,Pau/cfgs/FP,9.356,Barcelona,60
2024-2025,2024,4703,"Enginyeria d'Automoció ""EU Salesiana de Sarrià""",Grau,UAB,Pau/cfgs/FP,7.030,Barcelona,50
2024-2025,2024,3993,Filologia Catalana i Estudis Occitans,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,20
2024-2025,2024,1419,Nutrició Humana i Dietètica,Grau,URV,Pau/cfgs/FP,7.308,Reus,85
2024-2025,2024,1064,Odontologia,Grau,UB,Pau/cfgs/FP,12.496,L'Hospitalet de Llobregat,120
2024-2025,2024,1357,"Arts i Disseny ""Massana""",Grau,UAB,Pau/cfgs/FP,5.000,Barcelona,95
2024-2025,2024,1403,Turisme,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,35
2024-2025,2024,1068,Química,Grau,UB,Pau/cfgs/FP,9.673,Barcelona,180
2024-2025,2024,5210,"Empresa, Innovació i Tecnologia / Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (presencial) (simultaneïtat)",Grau,UPC,Pau/cfgs/FP,5.000,Terrassa,35
2024-2025,2024,4838,Intel·ligència Artificial,Grau,UPC,Pau/cfgs/FP,11.786,Barcelona,50
2024-2025,2024,1106,Educació Primària,Grau,UAB,Pau/cfgs/FP,10.157,Cerdanyola del Vallès,180
2024-2025,2024,4865,Enginyeria Electrònica Industrial i Automàtica / Enginyeria Mecànica / Enginyeria Química / Enginyeria de Recursos Minerals i el seu Reciclatge (agrupació),Grau,UPC,Pau/cfgs/FP,7.058,Manresa,180
2024-2025,2024,1360,Química,Grau,UAB,Pau/cfgs/FP,9.396,Cerdanyola del Vallès,120
2024-2025,2024,4637,"Màrqueting ""ESIC"" (docència en Anglès)",Grau,URV,Pau/cfgs/FP,5.000,Barcelona,45
2024-2025,2024,4705,Òptica i Optometria,Grau,UPC,Pau/cfgs/FP,7.787,Terrassa,90
2024-2025,2024,927,Economia,Grau,UPF,Pau/cfgs/FP,10.722,Barcelona,170
2024-2025,2024,3238,Ciències Polítiques i de l'Administració / Dret (simultaneïtat),Grau,UdG,Pau/cfgs/FP,9.408,Girona,15
2024-2025,2024,1008,Estudis Internacionals d'Economia i Empresa - International Business Economics (docència en Anglès),Grau,UPF,Pau/cfgs/FP,12.544,Barcelona,90
2024-2025,2024,3563,Infermeria (Campus Clínic),Grau,UB,Pau/cfgs/FP,11.976,Barcelona,135
2024-2025,2024,2276,Dret / Gestió i Administració Pública (simultaneïtat),Grau,UB,Pau/cfgs/FP,10.094,Barcelona,24
2024-2025,2024,4635,Administració i Direcció d'Empreses / Sociologia (simultaneïtat),Grau,UB,Pau/cfgs/FP,10.022,Barcelona,20
2024-2025,2024,5083,"Disseny, Animació i Art Digital",Grau,UPC,Pau/cfgs/FP,9.360,Terrassa,40
2024-2025,2024,5187,Filologia Catalana / Filologia Hispànica (simultaneïtat),Grau,UdG,Pau/cfgs/FP,5.000,Girona,10
2024-2025,2024,4934,Estudis de Català i Espanyol,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,30
2024-2025,2024,3526,Disseny i Desenvolupament de Videojocs,Grau,UdG,Pau/cfgs/FP,7.736,Girona,40
2024-2025,2024,5214,"Empresa, Innovació i Tecnologia / Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (presencial) (simultaneïtat)",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,35
2024-2025,2024,1420,Fisioteràpia,Grau,URV,Pau/cfgs/FP,9.425,Reus,80
2024-2025,2024,3210,Innovació i Seguretat Alimentària,Grau,UdG,Pau/cfgs/FP,5.000,Girona,40
2024-2025,2024,4764,Ciències de l'Activitat Física i de l'Esport / Educació Primària (menció en Educació Física) (simultaneïtat),Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,40
2024-2025,2024,1107,"Enginyeria Electrònica Industrial i Automàtica ""EU Salesiana de Sarrià""",Grau,UAB,Pau/cfgs/FP,6.330,Barcelona,35
2024-2025,2024,2673,Administració i Direcció d'Empreses / Enginyeria Informàtica (simultaneïtat),Grau,UdL,Pau/cfgs/FP,11.263,Lleida,10
2024-2025,2024,4636,Arquitectura Tècnica i Edificació (semipresencial),Grau,UdG,Pau/cfgs/FP,7.614,Girona,15
2024-2025,2024,4753,Enginyeria de l'Energia i Sostenibilitat / Enginyeria Mecànica (simultaneïtat),Grau,UdL,Pau/cfgs/FP,10.944,Lleida,10
2024-2025,2024,840,Matemàtiques,Grau,UAB,Pau/cfgs/FP,12.104,Cerdanyola del Vallès,60
2024-2025,2024,4978,Història de l'Art,Grau,UdG,Pau/cfgs/FP,5.000,Girona,45
2024-2025,2024,1556,Comunicació Audiovisual,Grau,UAB,Pau/cfgs/FP,10.520,Cerdanyola del Vallès,80
2024-2025,2024,985,Enginyeria Química,Grau,UdG,Pau/cfgs/FP,7.926,Girona,40
2024-2025,2024,5116,"Nutrició Humana i Dietètica ""EUSES""",Grau,UdG,Pau/cfgs/FP,5.000,Salt,40
2024-2025,2024,1123,Criminologia,Grau,UB,Pau/cfgs/FP,9.540,Barcelona,140
2024-2025,2024,1079,Ciències de l'Activitat Física i de l'Esport,Grau,UB,Pau/cfgs/FP,10.309,Barcelona,150
2024-2025,2024,5147,"Màrqueting i Comunicació Digital ""Centre Universitari EAE""",Grau,UdL,Pau/cfgs/FP,5.000,Barcelona,90
2024-2025,2024,1051,Podologia,Grau,UB,Pau/cfgs/FP,8.513,L'Hospitalet de Llobregat,80
2024-2025,2024,4470,Enginyeria de Ciències Agronòmiques,Grau,UPC,Pau/cfgs/FP,6.114,Castelldefels,55
2024-2025,2024,5188,Filologia Hispànica / Llengües Aplicades i Traducció (simultaneïtat),Grau,UdL,Pau/cfgs/FP,5.000,Lleida,10
2024-2025,2024,983,Enginyeria Electrònica Industrial i Automàtica,Grau,UdG,Pau/cfgs/FP,6.711,Girona,50
2024-2025,2024,954,Llengua i Literatura Catalanes,Grau,URV,Pau/cfgs/FP,5.000,Tarragona,40
2024-2025,2024,4240,Enginyeria Matemàtica en Ciència de Dades,Grau,UPF,Pau/cfgs/FP,11.526,Barcelona,40
2024-2025,2024,4450,"Criminologia ""ESERP""",Grau,UVic-UCC,Pau/cfgs/FP,5.000,Barcelona,40
2024-2025,2024,3572,"Ciències de l'Activitat Física i de l'Esport / Fisioteràpia ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,7.710,Mataró,40
2024-2025,2024,2309,Humanitats,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,70
2024-2025,2024,4002,Infermeria,Grau,UdL,Pau/cfgs/FP,10.426,Igualada,85
2024-2025,2024,4074,Infermeria,Grau,URV,Pau/cfgs/FP,11.278,Tarragona,93
2024-2025,2024,910,Educació Social,Grau,UAB,Pau/cfgs/FP,9.492,Cerdanyola del Vallès,80
2024-2025,2024,5215,"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (presencial)",Grau,UPC,Pau/cfgs/FP,6.570,Barcelona,35
2024-2025,2024,920,Biotecnologia,Grau,UB,Pau/cfgs/FP,11.793,Barcelona,80
2024-2025,2024,5067,"Cinematografia ""ESCAC""",Grau,UB,Pau/cfgs/FP,5.000,Terrassa,110
2024-2025,2024,1421,Enginyeria Informàtica,Grau,URV,Pau/cfgs/FP,8.056,Tarragona,110
2024-2025,2024,5107,Ciències Ambientals / Geologia (simultaneïtat),Grau,UAB,Pau/cfgs/FP,7.118,Cerdanyola del Vallès,30
2024-2025,2024,1404,Pedagogia,Grau,UdG,Pau/cfgs/FP,8.138,Girona,60
2024-2025,2024,1569,Enginyeria de l'Energia,Grau,UPC,Pau/cfgs/FP,8.398,Barcelona/Sant Adrià de Besòs,70
2024-2025,2024,4752,Administració i Direcció d'Empreses,Grau,UdL,Pau/cfgs/FP,8.464,Igualada,40
2024-2025,2024,4263,Estudis Anglesos / Llengües Aplicades i Traducció (simultaneïtat),Grau,UdL,Pau/cfgs/FP,5.000,Lleida,10
2024-2025,2024,3142,"Enginyeria Informàtica de Gestió i Sistemes d'Informació ""Tecnocampus""",Grau,UPF,Pau/cfgs/FP,6.796,Mataró,50
2024-2025,2024,5169,Estudis Globals / Global Studies (docència en Anglès),Grau,UdG,Pau/cfgs/FP,7.154,Girona,40
2024-2025,2024,894,Enginyeria Mecatrònica,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,45
2024-2025,2024,5184,"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (semipresencial)",Grau,UPC,Pau/cfgs/FP,5.000,Terrassa,35
2024-2025,2024,872,Biotecnologia,Grau,UdL,Pau/cfgs/FP,10.128,Lleida,50
2024-2025,2024,1603,Enginyeria de Sistemes TIC (àmbit d'Informàtica i Comunicacions),Grau,UPC,Pau/cfgs/FP,7.330,Manresa,44
2024-2025,2024,4477,"Ciències i Tecnologies Aplicades a l'Esport i al Fitnes ""EUNCET""",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,80
2024-2025,2024,898,Educació Infantil,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,70
2024-2025,2024,5073,"Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,5.000,Mataró,30
2024-2025,2024,4369,Enginyeria Biomèdica,Grau,UdG,Pau/cfgs/FP,10.708,Girona,40
2024-2025,2024,3567,Turisme (docència en Anglès),Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2024-2025,2024,901,Comunicació Audiovisual,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,40
2024-2025,2024,1405,Administració i Direcció d'Empreses,Grau,UdG,Pau/cfgs/FP,9.446,Girona,100
2024-2025,2024,841,Biologia Humana,Grau,UPF,Pau/cfgs/FP,11.823,Barcelona,65
2024-2025,2024,5072,Disseny Digital i Tecnologies Creatives,Grau,UdL,Pau/cfgs/FP,9.217,Lleida,40
2024-2025,2024,1391,Biologia,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,50
2024-2025,2024,2665,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,UB,Pau/cfgs/FP,11.343,Barcelona,40
2024-2025,2024,1129,Lingüística,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,60
2024-2025,2024,1083,Microbiologia,Grau,UAB,Pau/cfgs/FP,11.018,Cerdanyola del Vallès,60
2024-2025,2024,3988,Estudis Anglesos,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,40
2024-2025,2024,956,Química,Grau,URV,Pau/cfgs/FP,8.722,Tarragona,60
2024-2025,2024,1146,Educació Infantil,Grau,URV,Pau/cfgs/FP,5.000,Tortosa,40
2024-2025,2024,4001,Infermeria,Grau,UdL,Pau/cfgs/FP,11.146,Lleida,105
2024-2025,2024,3466,Administració i Direcció d'Empreses,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,60
2024-2025,2024,1101,"Infermeria ""Gimbernat""",Grau,UAB,Pau/cfgs/FP,7.847,Sant Cugat del Vallès,200
2024-2025,2024,1181,Ciències de l'Activitat Física i de l'Esport,Grau,UdL,Pau/cfgs/FP,9.498,Lleida,95
2024-2025,2024,1399,Ciència i Tecnologia dels Aliments,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,40
2024-2025,2024,4402,Matemàtica Computacional i Analítica de Dades,Grau,UAB,Pau/cfgs/FP,11.666,Cerdanyola del Vallès,40
2024-2025,2024,942,Turisme,Grau,UdG,Pau/cfgs/FP,5.000,Girona,70
2024-2025,2024,2677,Administració i Direcció d'Empreses / Enginyeria en Tecnologies Industrials (simultaneïtat),Grau,UdG,Pau/cfgs/FP,9.622,Girona,15
2024-2025,2024,4072,Enginyeria en Geoinformació i Geomàtica,Grau,UPC,Pau/cfgs/FP,6.698,Barcelona,40
2024-2025,2024,1089,Filosofia,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,70
2024-2025,2024,4575,Estadística Aplicada / Sociologia (simultaneïtat),Grau,UAB,Pau/cfgs/FP,8.824,Cerdanyola del Vallès,20
2024-2025,2024,1387,Psicologia,Grau,UVic-UCC,Pau/cfgs/FP,7.979,Vic,120
2024-2025,2024,2676,Enginyeria Elèctrica / Enginyeria Electrònica Industrial i Automàtica (simultaneïtat),Grau,UdG,Pau/cfgs/FP,6.241,Girona,15
2024-2025,2024,909,Biotecnologia,Grau,UAB,Pau/cfgs/FP,11.408,Cerdanyola del Vallès,80
2024-2025,2024,3116,Disseny i Desenvolupament de Videojocs (Campus Terrassa),Grau,UPC,Pau/cfgs/FP,5.000,Barcelona/Terrassa,44
2024-2025,2024,1170,Administració i Direcció d'Empreses,Grau,UdL,Pau/cfgs/FP,7.634,Lleida,120
2024-2025,2024,1570,Enginyeria Elèctrica,Grau,UPC,Pau/cfgs/FP,7.944,Barcelona/Sant Adrià de Besòs,80
2024-2025,2024,899,Educació Primària,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,70
2024-2025,2024,3255,"Arquitectura, Estudis d'",Grau,UPC,Pau/cfgs/FP,9.844,Sant Cugat del Vallès,110
2024-2025,2024,885,Pedagogia,Grau,URV,Pau/cfgs/FP,8.062,Tarragona,45
2024-2025,2024,3566,Prevenció i Seguretat Integral (en xarxa),Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,33
2024-2025,2024,4543,Ciència Política i Gestió Pública / Sociologia (simultaneïtat),Grau,UAB,Pau/cfgs/FP,9.584,Cerdanyola del Vallès,20
2024-2025,2024,5141,Bioinformàtica (docència en Anglès),Grau,UPC,Pau/cfgs/FP,10.738,Barcelona/Cerdanyola del Vallès,50
2024-2025,2024,5076,Enginyeria de Bioprocessos Alimentaris,Grau,URV,Pau/cfgs/FP,5.802,Tarragona,40
2024-2025,2024,3433,Publicitat i Relacions Públiques,Grau,UVic-UCC,Pau/cfgs/FP,5.000,Vic,55
2024-2025,2024,3522,Ciències del Mar,Grau,UB,Pau/cfgs/FP,10.228,Barcelona,60
2024-2025,2024,5125,"Ciències de l'Activitat Física i de l'Esport ""EUSES""",Grau,URV,Pau/cfgs/FP,5.602,Amposta,50
2024-2025,2024,4976,Filologia Hispànica,Grau,UdG,Pau/cfgs/FP,5.000,Girona,40
2024-2025,2024,2069,Dret / Administració i Direcció d'Empreses - Economia (agrupació de simultaneïtat),Grau,UPF,Pau/cfgs/FP,12.406,Barcelona,90
2024-2025,2024,1109,"Enginyeria Mecànica ""EU Salesiana de Sarrià""",Grau,UAB,Pau/cfgs/FP,6.946,Barcelona,40
2024-2025,2024,1136,Matemàtiques,Grau,UB,Pau/cfgs/FP,12.472,Barcelona,70
2024-2025,2024,4449,"Dret ""ESERP""",Grau,UVic-UCC,Pau/cfgs/FP,5.000,Barcelona,90
2024-2025,2024,2678,Administració i Direcció d'Empreses / Economia (simultaneïtat),Grau,UdG,Pau/cfgs/FP,10.188,Girona,30
2024-2025,2024,4370,"Administració i Direcció d'Empreses ""IGEMA""",Grau,URV,Pau/cfgs/FP,5.000,Barcelona,80
2024-2025,2024,4204,Enginyeria de l'Automoció,Grau,UVic-UCC,Pau/cfgs/FP,6.638,Granollers,45
2024-2025,2024,998,Ciències Polítiques i de l'Administració,Grau,UdG,Pau/cfgs/FP,7.032,Girona,55
2024-2025,2024,4560,Llengües Aplicades,Grau,UPF,Pau/cfgs/FP,5.000,Barcelona,60
2024-2025,2024,905,"Disseny ""Eina""",Grau,UAB,Pau/cfgs/FP,5.000,Barcelona,150
2024-2025,2024,4863,Administració i Direcció d'Empreses / Enginyeria en Organització Industrial i Logística (simultaneïtat),Grau,UdL,Pau/cfgs/FP,8.648,Igualada,10
2024-2025,2024,3220,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,UAB,Pau/cfgs/FP,11.260,Cerdanyola del Vallès,20
2024-2025,2024,5056,"Disseny, Animació i Art Digital per a Videojocs i Jocs Aplicats ""ENTI""",Grau,UB,Pau/cfgs/FP,7.328,Barcelona,40
2024-2025,2024,879,Història de l'Art,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,80
2024-2025,2024,1411,Enginyeria en Tecnologies Industrials,Grau,UdG,Pau/cfgs/FP,7.442,Girona,70
2024-2025,2024,1057,Antropologia Social i Cultural,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,120
2025-2026,2025,993,Biologia,Grau,UdG,Pau/cfgs/FP,9.880,Girona,90
2024-2025,2024,2671,Ciència Política i Gestió Pública / Dret (simultaneïtat),Grau,UAB,Pau/cfgs/FP,11.090,Cerdanyola del Vallès,20
2024-2025,2024,2674,Administració i Direcció d'Empreses / Dret (simultaneïtat),Grau,UdL,Pau/cfgs/FP,10.054,Lleida,30
2024-2025,2024,2202,"Màrqueting i Comunitats Digitals ""Tecnocampus""",Grau,UPF,Pau/cfgs/FP,6.204,Mataró,70
2024-2025,2024,5213,"Empresa, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (semipresencial)",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,35
2024-2025,2024,1050,"Infermeria ""Sant Joan de Déu""",Grau,UB,Pau/cfgs/FP,9.150,Sant Boi de Llobregat,220
