num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S016074,2024-05-11,13:50:00,CASA DE CAMPO,0,10,Latina,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,7,Asistencia sanitaria sólo en el lugar del accidente,436803,4474358,false,false
2024S016074,2024-05-11,13:50:00,CASA DE CAMPO,0,10,Latina,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,436803,4474358,false,false
2024S016097,2024-05-11,22:40:00,"CALL. INFANTA MARIA TERESA, 2",2,5,Chamartín,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,442101,4478395,false,false
2024S016097,2024-05-11,22:40:00,"CALL. INFANTA MARIA TERESA, 2",2,5,Chamartín,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442101,4478395,false,false
2024S016169,2024-05-11,13:30:00,AVDA. ANDES / AUTOV. M-40,31,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447604,4478776,false,false
2024S016203,2024-05-12,22:30:00,GTA. MARQUES DE VADILLO / PSRL. SUR DEL PUENTE DE TOLEDO,1,11,Carabanchel,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,439241,4472168,true,false
2024S016203,2024-05-12,22:30:00,GTA. MARQUES DE VADILLO / PSRL. SUR DEL PUENTE DE TOLEDO,1,11,Carabanchel,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 70 a 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,439241,4472168,false,false
2024S016217,2024-05-13,09:00:00,CALL. MARQUES DE MONDEJAR / CALL. BOCANGEL,32,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,443734,4475555,false,false
2024S016267,2024-05-13,16:30:00,"CALL. BRAVO MURILLO, 298",298,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440878,4479323,false,false
2024S016274,2024-05-13,18:10:00,CALL. LOPEZ DE HOYOS / CALL. OLIMPIO LOPEZ,450,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444618,4479900,false,false
2024S016297,2024-05-14,01:15:00,PASEO LOS OLMOS CON ORTEGA Y MUNILLA,19,2,Arganzuela,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439733,4472721,false,false
2024S016348,2024-05-13,20:40:00,"CALL. RECESVINTO, 10",10,11,Carabanchel,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438272,4471880,false,false
2024S016358,2024-05-14,20:00:00,AVDA. JUAN ANTONIO SAMARANCH / CALL. JOSE ANTONIO CODERCH,151,16,Hortaleza,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447327,4482799,false,false
2024S016410,2024-05-14,08:20:00,"CALL. JULIO CANO LASSO, 4",4,21,Barajas,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,448706,4481385,false,false
2024S016422,2024-05-15,13:35:00,"PASEO. PONTONES, 20A",20A,2,Arganzuela,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439065,4472865,false,false
2024S016447,2024-05-15,20:45:00,"CALL. RUIZ DE ALARCON, 27",27,3,Retiro,Colisión fronto-lateral,,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,441335,4473796,false,false
2024S016452,2024-05-15,18:30:00,CALL. TOLEDO / CALL. COLEGIATA,35,1,Centro,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,439974,4473859,false,false
2024S016452,2024-05-15,18:30:00,CALL. TOLEDO / CALL. COLEGIATA,35,1,Centro,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,439974,4473859,false,false
2024S016534,2024-05-16,21:30:00,CALL. BRETON DE LOS HERREROS / CALL. ALONSO CANO,35,7,Chamberí,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440829,4476779,false,false
2024S016536,2024-05-16,21:22:00,"CALL. REYES, 11",11,1,Centro,Colisión frontal,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439926,4475097,false,false
2024S016554,2024-05-17,00:00:00,CALL. ANTONIO DE LEYVA / GTA. MARQUES DE VADILLO,1,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439281,4472128,false,false
2024S016571,2024-05-17,11:00:00,CALL. PARQUE BIOLOGICO / CALL. CRISTO DE LA GUIA,10,19,Vicálvaro,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,448084,4472774,false,false
2024S016600,2024-05-17,17:25:00,"AVDA. NUESTRA SEÑORA DE VALVANERA, 153",153,10,Latina,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,437063,4471695,false,false
2024S016610,2024-05-17,19:35:00,"AVDA. MONTE IGUELDO, 47",47,13,Puente De Vallecas,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,,,443202,4471776,false,false
2024S016647,2024-05-18,05:15:00,"PLAZA. ENCUENTRO, 2",2,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,,,444700,4472987,false,false
2024S016677,2024-05-18,12:00:00,"CALL. CASALARREINA, 52 ZONA TERRIZA FAROLA 11",52,19,Vicálvaro,Atropello a animal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,447706,4473216,false,false
2024S016685,2024-05-18,15:50:00,"PASEO. PRADO, 36",36,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,,,441208,4473607,false,false
2024S016731,2024-05-19,02:30:00,CALL. ALFONSO XII / CALL. FELIPE IV,26,3,Retiro,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,441543,4474105,false,false
2024S016731,2024-05-19,02:30:00,CALL. ALFONSO XII / CALL. FELIPE IV,26,3,Retiro,Colisión lateral,Despejado,Bicicleta,Pasajero,De 21 a 24 años,Mujer,,,441543,4474105,false,false
2024S016769,2024-05-19,08:37:00,CMNO. PERALES / CALL. FITERO,17,12,Usera,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,441714,4469286,false,false
2024S016796,2024-05-19,19:15:00,AVDA. MANZANARES / CALL. ESTEBAN DE ARTEAGA,158,11,Carabanchel,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Mujer,1,Atención en urgencias sin posterior ingreso,439829,4471956,false,false
2024S016818,2024-05-20,02:35:00,CALL. ESTRELLA POLAR / CALL. ASTROS,22,3,Retiro,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,443438,4473588,true,false
2024S016825,2024-05-20,08:00:00,"CTRA. VILLAVERDE A VALLECAS, 17",17,17,Villaverde,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,444648,4468694,false,false
2024S016915,2024-05-21,13:15:00,"CALL. MIOSOTIS, 73",73,6,Tetuán,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,440227,4479595,false,false
2024S016937,2024-05-21,18:00:00,"CALL. ALESANCO, 1",1,9,Moncloa - Aravaca,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439791,4479219,false,false
2024S016946,2024-05-21,19:45:00,CALL. VALDERRIBAS / CALL. NARCISO SERRA,12,3,Retiro,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,442435,4473017,false,false
2024S016956,2024-05-21,21:00:00,C/ DODGE A LA ALTURA ENTRADA NUMERO 1,1,12,Usera,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,,,439749,4468669,false,false
2024S017134,2024-05-22,19:25:00,CALL. VALLE INCLAN / CALL. VALLE INCLAN,40,10,Latina,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,,,434412,4470129,false,false
2024S017158,2024-05-22,19:48:00,"PASEO. PRADO, 2",2,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,441138,4474472,false,false
2024S017255,2024-05-23,08:44:00,"CALL. CLAUDIO MOYANO, 1",1,3,Retiro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441383,4473438,false,false
2024S017260,2024-05-22,14:10:00,"CALL. ESTOCOLMO, 31A",31A,20,San Blas - Canillejas,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,449117,4475310,false,false
2024S017385,2024-05-23,16:05:00,AVDA. SAN DIEGO / CALL. SIERRA BASCUÑA,64,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,443125,4471075,false,false
2024S017497,2024-05-23,22:40:00,CALL. AYALA / CALL. VELAZQUEZ,42,4,Salamanca,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,441975,4475457,true,false
2024S017802,2024-05-25,01:50:00,"PASEO. REINA CRISTINA, 1",1,3,Retiro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,441840,4473084,false,false
2024S017816,2024-05-24,23:10:00,CALL. NICASIO GALLEGO / CALL. FRANCISCO DE ROJAS,7,7,Chamberí,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440651,4475658,false,false
2024S017935,2024-05-25,11:35:00,"PLAZA. ALCALDE MORENO TORRES, 4",4,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,444409,4482105,false,false
2024S017993,2024-05-26,02:00:00,"CALL. MOSCATELAR, 2L",2L,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,444838,4478695,false,false
2024S017998,2024-05-26,00:44:00,CALL. OCA / AVDA. NUESTRA SEÑORA DE VALVANERA,28,11,Carabanchel,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,437605,4471293,true,false
2024S018034,2024-05-26,11:30:00,"ALCALÁ, 232",232,15,Ciudad Lineal,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,,,444197,4475886,false,false
2024S018039,2024-05-26,12:35:00,CALL. ALCALA / CALL. RAQUEL MELLER,265,15,Ciudad Lineal,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444243,4475897,false,false
2024S018083,2024-05-27,00:40:00,AVDA. NUESTRA SEÑORA DE VALVANERA / CALL. VIA CARPETANA,129,10,Latina,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,437105,4471653,false,false
2024S018116,2024-05-27,12:40:00,"AVDA. MORATALAZ, 109",109,14,Moratalaz,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,,,444626,4472994,false,false
2024S018132,2024-05-27,15:10:00,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL,4,16,Hortaleza,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,445222,4481873,false,false
2024S018136,2024-05-27,14:50:00,"CALL. REYES, 19",19,1,Centro,Otro,,Bicicleta,Conductor,De 30 a 34 años,Hombre,,,439777,4475051,false,false
2024S018172,2024-05-27,23:09:00,"CALL. HUERTAS, 55",55,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440898,4473852,false,false
2024S018246,2024-05-28,21:05:00,"PLAZA. EMPERADOR CARLOS V, 2",2,3,Retiro,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,441250,4473334,false,false
2024S018276,2024-05-29,10:30:00,"CMNO. PERALES, 23",23,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,441728,4468914,false,false
2024S018307,2024-05-29,15:58:00,CALL. JULIAN CAMARILLO / SALIDA PARKING PRIVADO,12,20,San Blas - Canillejas,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,446672,4476177,false,false
2024S018320,2024-05-29,20:10:00,CALL. HACIENDA DE PAVONES / CALL. BRUJAS,278,14,Moratalaz,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,,,446670,4472225,false,false
2024S018334,2024-05-29,20:45:00,CALL. GUAREÑA / CALL. LUIS CHAMIZO,22,10,Latina,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,435057,4470856,false,false
2024S018352,2024-05-29,22:15:00,CALL. MARTINEZ IZQUIERDO / CALL. AMOROS,90,4,Salamanca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443322,4476162,false,false
2024S018369,2024-05-30,08:34:00,CALL. ARROYO DE POZUELO / CALL. CORONA AUSTRAL,28,9,Moncloa - Aravaca,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,3,Ingreso superior a 24 horas,433206,4478078,false,false
2024S018410,2024-05-30,14:25:00,"CALL. SAN MATEO, 21",21,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440778,4475286,false,false
2024S018452,2024-05-30,23:15:00,"CALL. BRAVO MURILLO, 34",34,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,,,440277,4476549,false,false
2024S018456,2024-05-31,01:10:00,CALL. CARAMUEL / CALL. PABLO SARASATE,10,10,Latina,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438034,4473140,false,false
2024S018482,2024-05-31,10:18:00,"CTRA. VILLAVERDE A VALLECAS, 248",248,18,Villa De Vallecas,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,445323,4469056,false,false
2024S018496,2024-05-31,13:36:00,AVDA. MENENDEZ PELAYO / CALL. PIO BAROJA,2,4,Salamanca,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442556,4473848,false,false
2024S018500,2024-05-31,14:00:00,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,62,3,Retiro,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441558,4473210,false,false
2024S018501,2024-05-31,15:14:00,"CALL. SALVADOR ALLENDE, 34A",34A,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435645,4468136,false,false
2024S018507,2024-05-31,15:00:00,PASEO. DELICIAS / PLAZA. EMPERADOR CARLOS V,1,2,Arganzuela,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441180,4473169,false,false
2024S018516,2024-05-31,14:30:00,CALL. SESEÑA / CALL. ESCALONA,58,10,Latina,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,434919,4471939,false,false
2024S018516,2024-05-31,14:30:00,CALL. SESEÑA / CALL. ESCALONA,58,10,Latina,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,434919,4471939,false,false
2024S018545,2024-05-31,20:30:00,CALL. SAN CLAUDIO / CALL. ANDALUCES,93,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446023,4471171,false,false
2024S018577,2024-06-01,03:30:00,CALL. DOCTOR ESQUERDO / CALL. ESTRELLA POLAR,102,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,,,443167,4473453,false,false
2024S018578,2024-06-01,03:05:00,"CALL. PRECIADOS, 19",19,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440158,4474510,true,false
2024S018609,2024-06-01,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,Fuencarral - El Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440442,4488807,false,false
2024S018609,2024-06-01,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,Fuencarral - El Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440442,4488807,false,false
2024S018654,2024-06-02,02:56:00,CALL. MARCELO USERA / CALL. MONEDEROS,17,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,440505,4470964,false,false
2024S018664,2024-05-30,12:04:00,VICALVARO,53,19,Vicálvaro,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,448785,4473101,false,false
2024S018664,2024-05-30,12:04:00,VICALVARO,53,19,Vicálvaro,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,448785,4473101,false,false
2024S018668,2024-06-02,08:45:00,PLAZA. PUERTA CERRADA / CALL. SAN JUSTO,6,1,Centro,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,439859,4473925,false,false
2024S018673,2024-06-02,09:05:00,"CALL. TORTA, 5",5,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,434641,4468299,false,false
2024S018700,2024-06-02,16:10:00,CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL,210,5,Chamartín,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,442549,4478107,false,false
2024S018723,2024-06-02,06:55:00,"CALL. ANDORRA, 5",5,16,Hortaleza,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,445194,4479242,false,false
2024S018831,2024-06-04,12:00:00,CALL. CHARCO ALTO / CALL. MARQUES DE CASA TILLY,41,19,Vicálvaro,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,453700,4472776,false,false
2024S018862,2024-06-04,18:20:00,CALL. ALCALA / CALL. AYALA,183,4,Salamanca,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443079,4475373,false,false
2024S018881,2024-06-05,02:35:00,"CALL. CARRETAS, 7",7,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440339,4474200,false,false
2024S018897,2024-06-05,10:00:00,"CALL. MANUEL POMBO ANGULO, 28",28,16,Hortaleza,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444673,4484224,false,false
2024S018961,2024-06-05,23:40:00,CALL. DELICIAS / CALL. RAFAEL DE RIEGO,25,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441268,4472835,false,false
2024S018968,2024-06-06,02:31:00,"CALL. ATOCHA, 117",117,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,441079,4473510,false,false
2024S018999,2024-06-06,11:55:00,"PASEO. GENERAL MARTINEZ CAMPOS, 42",42,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441340,4476279,false,false
2024S019015,2024-06-06,15:57:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO,36,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,445519,4482541,false,false
2024S019081,2024-06-07,08:54:00,CALL. TITAN / CALL. MENESES,15,2,Arganzuela,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,,,442218,4471401,false,false
2024S019100,2024-06-07,12:40:00,"CALL. TRIBALDOS, 29",29,16,Hortaleza,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,446044,4479811,false,false
2024S019100,2024-06-07,12:40:00,"CALL. TRIBALDOS, 29",29,16,Hortaleza,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,446044,4479811,false,false
