centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;nif_titular;nif_centro;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;contacto_email2;direccion_coor_x;direccion_coor_y;situación;fecha_constitución
28003055;MENGUAL;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;SCIENTIA SCHOOL, S.L.;****8361*;;2;Madrid-Sur;CALLE;Cuenca;2;28902;065;Getafe;;;918656344;;;;;http://www.educa.madrid.org/cc.mengual.getafe;cc.mengual.getafe@educa.madrid.org;direccion@scientiamengual.com;438240;4462212;ALTA;1956-12-29
28003067;SAN SALVADOR;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ESTEBAN NUÑEZ SANZ;;;2;Madrid-Sur;;SALVADOR,53;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1967-07-17
28003079;ALONSO SANTA GEMA II;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ALONSO SANTA GEMA, S.A. CENTRO ESCOLAR;;;2;Madrid-Sur;;GALICIA 17 MURCIA 13-15 Y TARRAGONA,;;28903;065;Getafe;;;0;;;;0;;;;;;BAJA;1969-07-17
28003080;SANTA ROSA;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M. ROSA JABEGA GUZMAN;;;2;Madrid-Sur;;NARDO 10;;28903;065;Getafe;;;916817213;;;;0;;;;;;BAJA;1969-10-23
28003092;SANTA TERESA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS CARMELITAS MISIONERAS;****0039*;;2;Madrid-Sur;CALLE;de Dolores Valle;1;28909;065;Getafe;;;916847051;;;;916847552;http://www.educa.madrid.org/cc.santateresa.getafe;cc.santateresa.getafe@educa.madrid.org;direccion@santateresagetafe.es;443798;4464296;ALTA;1967-04-04
28003109;STO NINO DEL REMEDIO;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ACOSTA ALVAREZ M PAZ;;;2;Madrid-Sur;;CIEMPOZUELOS,23;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1967-02-02
28003110;JESUS NAZARENO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HNAS. HOSPITALARIAS DE JESUS NAZARENO;****0920*;;2;Madrid-Sur;CALLE;del Hospital de San José;28;28901;065;Getafe;;;916950321;;;;916962414;http://www.colegiojesusnazareno.es;cc.jesusnazareno.getafe@educa.madrid.org;jnazareno@colegiojesusnazareno.es;438102;4461929;ALTA;1952-02-01
28003122;HISTORIA Y CIENCIA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;DOLORES BARRIENTOS GIL;;;2;Madrid-Sur;;EL GRECO, 8 Y 10;;28904;065;Getafe;;;916965436;;;;0;;;;;;BAJA;1969-12-04
28003134;SAN JOSE;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;****3437*;;2;Madrid-Sur;CALLE;Velasco;2;28901;065;Getafe;;;916953969;;;;;http://www.getafe.fesd.es;cc.sanjose.getafe@educa.madrid.org;secretaria.getafe@fesd.es;437914;4462195;ALTA;1963-12-21
28003146;POPULAR;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LUCIA BLANCO GELADO;;;2;Madrid-Sur;;AV.CIUDADES 28 COLONIA MARGARITA;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1970-05-08
28003161;CID CAMPEADOR;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO CID CAMPEADOR, S.A. 11590;;;2;Madrid-Sur;;CONSUL 1;;28901;065;Getafe;;;916953622;;;;0;;;;;;BAJA;1975-06-03
28003171;SAN SEBASTIAN;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;SEBAS, S.L.;****4797*;;2;Madrid-Sur;TRVA;de los Depósitos;2;28903;065;Getafe;;;916955320;916956615;;;;http://www.educa.madrid.org/cc.sansebastian.getafe;cc.sansebastian.getafe@educa.madrid.org;direccion@scientiasansebastian.com;438287;4462711;BAJA;1963-12-21
28003183;SAMER CALASANZ;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MERCEDES ROJAS GARCIA;;;2;Madrid-Sur;;MARTIRES 31;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1968-02-26
28003195;SAN ISIDRO LABRADOR;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****8584*;****8584*;2;Madrid-Sur;CALLE;Toledo;;28901;065;Getafe;;;916957218;;;;916957218;;;;;;BAJA;1974-07-20
28003201;MATEMATICO PUIG ADAM;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8122*;2;Madrid-Sur;CALLE;Toledo;45;28901;065;Getafe;;;916951024;916950279;;;916969962;http://www.educa.madrid.org/ies.puigadam.getafe;ies.puigadam.getafe@educa.madrid.org;;437479;4461038;ALTA;1968-05-11
28003213;NTRA.SRA.DE LOS ANGELES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;VASCONGADAS S/N;;28903;065;Getafe;;;916950939;;;;0;;;;;;BAJA;1995-04-28
28003225;ESC.CENTRAL AUTOMOVILISMO EJERCITO;050;IFP;INSTITUTO DE FORMACION PROFESIONAL;PÚBLICO;MINISTERIO DEL AIRE;;;2;Madrid-Sur;;CTRA.DE ENLACE GETAFE-ANDALUCIA;;28901;065;Getafe;;;0;;;;0;;;;;;BAJA;1976-04-06
28003237;SAN ISIDRO;013;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO CONCERTADO;COL.SAN ISIDRO, S.L.;;;2;Madrid-Sur;CALLE;DOÑA ROMERA, 1-3 Y 5;;28901;065;Getafe;;;916966116;;;;0;;;;;;BAJA;1971-10-09
28003249;MADRID;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARGALIDA MADRID LOPEZ;;;2;Madrid-Sur;;CATALUNA 42;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1972-12-05
28003250;LA INMACULADA-PADRES ESCOLAPIOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ESCUELAS PIAS PROVINCIA BETANIA;****0434*;;2;Madrid-Sur;PLAZA;Obispo Felipe Scio Riaza;1;28901;065;Getafe;;;916951900;;;;916951904;http://www.escolapiosdegetafe.es;cc.lainmaculada.getafe@educa.madrid.org;inmaculada@escolapiosdegetafe.es;437822;4462088;ALTA;1977-02-01
28003262;DIVINA PASTORA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;INSTIT.CALASANCIO H.DIVINA PASTORA;****0027*;;2;Madrid-Sur;PASEO;Pablo Iglesias;5;28901;065;Getafe;;;916950519;679531999;;;;http://www.divinapastoragetafe.es;cc.divinapastora.getafe@educa.madrid.org;directoratitular@divinapastoragetafe.es;437718;4462327;ALTA;1963-06-11
28003274;LICEO BOUGOR;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CENTRO ESTUDIOS L.BOUGOR S.A.28X87;;;2;Madrid-Sur;;NARDO 2;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1972-12-05
28003286;SESEÑA Y BENAVENTE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8142*;2;Madrid-Sur;CALLE;Alemania;1;28907;065;Getafe;;;916968315;;;;916843437;http://www.educa.madrid.org/cp.sesena.getafe;cp.sesena.getafe@educa.madrid.org;sesenayb@centros2.cnice.mecd.es;437323;4464297;ALTA;1976-01-31
28003304;ALARNES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8955*;2;Madrid-Sur;CALLE;Toledo;44;28901;065;Getafe;;;916814203;;;;916836863;http://www.educa.madrid.org/ies.alarnes.getafe;ies.alarnes.getafe@educa.madrid.org;;437552;4461314;ALTA;1976-07-16
28003316;SAN JOSE DE CALASANZ;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8179*;2;Madrid-Sur;CALLE;Núñez de Balboa;10;28902;065;Getafe;;;916825502;;;;916016786;http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe;cp.sanjosedecalasanz.getafe@educa.madrid.org;;437921;4462499;ALTA;1900-01-01
28003328;CIUDAD DE MADRID;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8890*;2;Madrid-Sur;AVDA;de las Ciudades;21;28903;065;Getafe;;;916952018;;;;916829328;http://www.educa.madrid.org/cp.ciudaddemadrid.getafe;cp.ciudaddemadrid.getafe@educa.madrid.org;;438657;4463275;ALTA;1977-03-28
28003331;BARDON;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA PILAR BARRADO VICENTE;;;2;Madrid-Sur;;MERIDA 20;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1975-01-23
28003341;DIAZ MUNOZ;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;EMILIO I DIAZ MUNOZ;;;2;Madrid-Sur;;HUESCA BL.2;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1973-09-15
28003353;CENTRO PSICOPEDAGOGICO LA ESPERANZA;021;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO;ASOC PADRES Y AMIGOS NINOS DIFERENTES GE;;;2;Madrid-Sur;;EUGENIO SERRANO 51;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1973-09-15
28003389;ESCUELA DE APRENDICES DE CASA;053;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;CASA;;;2;Madrid-Sur;;PSO.DE JOHN LENNON,S/N;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1992-02-14
28003390;ALONSO SANTA GEMA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ALONSO SANTA GEMA S.A.C.ESC.15188;;;2;Madrid-Sur;;MURCIA 13-15 CASTELLON 12 Y VALENCIA 45;;00000;065;Getafe;;;0;;;;0;;;;;;BAJA;1977-05-03
28003407;GARCILASO DE LA VEGA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8713*;2;Madrid-Sur;CALLE;Fuente de la Salud;32;28971;066;Griñón;;;918140050;;;;;http://www.educa.madrid.org/cp.garcilaso.grinon;cp.garcilaso.grinon@educa.madrid.org;;427458;4451955;ALTA;1900-01-01
28003419;LA SALLE;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HNOS. DE LAS ESCUELAS CRISTIANAS;****0122*;;2;Madrid-Sur;CALLE;Levante;1;28971;066;Griñón;;;918140085;620660841;;;;https://lasallegrinon.es/;cc.lasalle.grinon@educa.madrid.org;direccion@lasallegrinon.es;427182;4451648;ALTA;1964-05-28
28003420;ALEJANDRO RUBIO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8156*;1;Madrid-Norte;CALLE;Prado Panetes;36;28794;067;Guadalix de la Sierra;;;918470256;;;;918470773;http://www.educa.madrid.org/cp.alejandrorubio.guadalix;cp.alejandrorubio.guadalix@educa.madrid.org;cp.alejandrorubio.guadalix@educa.madrid.org;441354;4514738;ALTA;1975-01-20
28003432;PREVENTORIO INFANTIL DR MURILLO;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;NO TIENE;;;4;Madrid-Oeste;;CTRA.DE LA CORUNA;;00000;068;Guadarrama;;;0;;;;0;;;;;;BAJA;1975-09-03
28003444;COLEGIO JUAN PABLO II Y LA INMACULADA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO JUAN PABLO II GUADARRAMA, S.L.;****1860*;;4;Madrid-Oeste;CALLE;de Recaredo Collar;2;28440;068;Guadarrama;;;918540118;;;;918542849;http://colegiojuanpablosegundo.es/guadarrama/;cc.lainmaculada.guadarrama@educa.madrid.org;secretaria@juanpablosegundoguadarrama.es;407756;4503145;ALTA;1959-08-28
28003456;VILLA DE GUADARRAMA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8179*;4;Madrid-Oeste;CALLE;de los Dos Escoriales;11;28440;068;Guadarrama;;;918541017;677490724;;;918540301;http://www.educa.madrid.org/cp.villadeguadarrama.guadarrama;cp.villadeguadarrama.guadarrama@educa.madrid.org;;407945;4502203;ALTA;1975-02-28
28003468;E.M.;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;1;Madrid-Norte;;MAYOR 1;;00000;070;Horcajo de la Sierra-Aoslos;;;0;;;;0;;;;;;BAJA;1968-06-29
28003471;NTRA. SRA. DE LA ASUNCION;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MISIONERAS DE CRISTO SACERDOTE;;;4;Madrid-Oeste;;CTRA.DE COLMENAR;;00000;072;Hoyo de Manzanares;;;0;;;;0;;;;;;BAJA;1977-12-15
28003481;VIRGEN DE LA ENCINA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8771*;4;Madrid-Oeste;CALLE;Hurtada;57;28240;072;Hoyo de Manzanares;;;918566179;696708621;;;918568392;http://www.educa.madrid.org/cp.encina.hoyodemanzanares;cp.encina.hoyodemanzanares@educa.madrid.org;;423851;4497510;ALTA;1979-01-17
28003493;HERMANOS TORA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8032*;2;Madrid-Sur;CALLE;del Conde;3;28970;073;Humanes de Madrid;;;916040273;;;;916040538;http://www.educa.madrid.org/cp.hermanostora.humanes;cp.hermanostora.humanes@educa.madrid.org;cp.hermanostora.humanes@educa.madrid.org;429401;4455812;ALTA;1975-09-03
28003501;CALDERON DE LA BARCA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8137*;2;Madrid-Sur;CALLE;Río Duero;24;28913;074;Leganés;;;914810294;;;;916850961;http://www.educa.madrid.org/cp.calderondelabarca.leganes;cp.calderondelabarca.leganes@educa.madrid.org;cp.calderondelabarca.leganes@educa.madrid.org;434864;4465284;ALTA;1975-05-10
28003511;JUAN DE AUSTRIA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;GRAL. BARRON 28;;28911;074;Leganés;;;916804450;;;;0;;;;;;BAJA;1975-03-20
28003523;LEPANTO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8108*;2;Madrid-Sur;CALLE;Río Manzanares;37;28913;074;Leganés;;;916935485;;;;912749986;http://www.educa.madrid.org/cp.lepanto.leganes;cp.lepanto.leganes@educa.madrid.org;;434625;4465324;ALTA;1900-01-01
28003535;MARQUES DE LEGANES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8068*;2;Madrid-Sur;CALLE;Pizarro;4;28911;074;Leganés;;;916939114;650608556;;;916894703;http://www.educa.madrid.org/cp.marquesdeleganes.leganes;cp.marquesdeleganes.leganes@educa.madrid.org;;434868;4464128;ALTA;1974-11-15
28003547;C.P.NUMANCIA;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;CTRA.DE TOLEDO KM 6,200;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA; 
28003559;C.DE PREES.SAN FORTUNATO;001;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;SANTO DOMINGO 29;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA; 
28003560;E.UNI.NIÑOS VEREDA DE LOS ESTUDIANTES;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;TARRAGONA 1;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA; 
28003572;CENTRO DE ESTUDIOS CADEL;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;CENTRO DE ESTUDIOS CADEL, S.L. 17687;;;2;Madrid-Sur;;RIO ALBERCHE, 2;;28913;074;Leganés;;;916931621;;;;0;;;;;;BAJA;1987-06-17
28003584;LA INMACULADA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL;****0756*;;2;Madrid-Sur;AVDA;Vicente Aleixandre;1;28911;074;Leganés;;;916930057;;;;;http://www.educa.madrid.org/cc.lainmaculada.leganes;cc.lainmaculada.leganes@educa.madrid.org;lainmaculadaleganeshc@gmail.com;434742;4464396;ALTA;1940-07-02
28003596;SAN JOSE;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;VICTOR SANCHEZ LLERENA;;;2;Madrid-Sur;;TURIA 2;;28913;074;Leganés;;;916872978;;;;0;;;;;;BAJA;1970-06-12
28003602;LICEO VICTORIA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;LICEO VICTORIA, S.L. 21786;;;2;Madrid-Sur;;CONSTITUCION 14-16;;28912;074;Leganés;;;916864127;;;;0;;;;;;BAJA;1971-04-17
28003614;VIRGEN DEL CARMEN;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M.PILAR GOMEZ FABIAN Y 2 MAS.26-11-81;;;2;Madrid-Sur;;PZA.BATALLA DE BELCHITE 1;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1971-04-17
28003626;E.UNI.NIÑAS VEREDA DE LOS ESTUDIANTES;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;TARRAGONA 1;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA; 
28003638;IGLESIAS;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;TRINIDAD IGLESIAS GOMEZ;;;2;Madrid-Sur;;BATALLA DE TRAFALGAR 1;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1993-07-23
28003641;VIRGEN DE LA FUENCISLA;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;RUFINO DE ISABEL HERRANZ;;;2;Madrid-Sur;;SAAVEDRA FAJARDO 3;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1970-06-12
28003651;MARIA DE MATIAS;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;RR ADORATRICES DE LA SANGRE DE CRISTO;;;2;Madrid-Sur;;SAN JOSE 34.BO.FORTUNA;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1970-03-11
28003663;JOAN I;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LUIS ROMERA MOLINA-JOSE GRANADOS CAMPOS;;;2;Madrid-Sur;;RIO JARAMA 11;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1982-07-22
28003675;LICEO SAN PABLO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CENTRO DE ENSEÑANZA SERRANO GARCIA S.L.;****1397*;;2;Madrid-Sur;CALLE;Alhelí;1;28912;074;Leganés;;;916933223;916932113;;;;http://www.educa.madrid.org/cc.liceosanpablo.leganes;cc.liceosanpablo.leganes@educa.madrid.org;lcsanpablo@lcsanpablo.es;435378;4464388;ALTA;1979-04-30
28003687;CASTILLA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;VASCO DE GAMA, SDAD. COOP. LTDA. 4388;;;2;Madrid-Sur;;COVADONGA 21;;28911;074;Leganés;;;916937620;;;;0;;;;;;BAJA;1982-09-09
28003699;VIRGEN DEL CAMINO;051;SFP;SECCION DE FORMACION PROFESIONAL;PRIVADO;VICTOR BUSTILLO BILLAZAN;;;2;Madrid-Sur;;SAN BERNARDO 8;;28900;074;Leganés;;;916192024;;;;0;;;;;;BAJA;1975-10-13
28003705;CERVANTES;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;MARINA JIMENEZ CALVO;;;2;Madrid-Sur;;RUFINO,2;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1984-04-12
28003717;NTRA. SRA. DE LORENA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CENTRO N.S.DE LORENA S.A. 1-2-84;;;2;Madrid-Sur;;BATALLA DE LEPANTO,1 Y 8;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1969-12-04
28003729;NTRA. SRA. DEL OTERO;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;NO TIENE;;;2;Madrid-Sur;;ALPUJARRAS 14 Y CALAHORRA 68;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA; 
28003730;SAN JUAN DE LA CRUZ;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;EUGENIO DIAZ JIMENEZ;;;2;Madrid-Sur;;S.IGNACIO,14-BO.SAN CRISTOBAL;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1987-06-17
28003742;EL SALVADOR;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;EL SALVADOR, SDAD. COOP. MADRILEÑA;****3338*;;2;Madrid-Sur;CALLE;San Vicente;17;28912;074;Leganés;;;916864015;;;;;http://cc.elsalvador.leganes.educa.madrid.org/;cc.elsalvador.leganes@educa.madrid.org;ccelsalvador@colegioelsalvador.com;435459;4464671;ALTA;1975-10-13
28003754;JOAN II;013;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;JOSE GRANADOS CAMPOS Y LUIS ROMERA;;;2;Madrid-Sur;;RIO EBRO 7;;28913;074;Leganés;;;0;;;;0;;;;;;BAJA;1969-10-23
28003766;LICEO TAGORE;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LICEO TAGORE S.L.8-7-86;;;2;Madrid-Sur;;RIO NERVION,9 RIO GUADIANA,6 R.TORMES,7;;00000;074;Leganés;;;0;;;;0;;;;;;BAJA;1982-02-11
28003778;GONZALO DE BERCEO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8882*;2;Madrid-Sur;CALLE;San Bernardo;13;28917;074;Leganés;;;916125100;658896428;;;;http://www.educa.madrid.org/cp.gonzalodeberceo.leganes;cp.gonzalodeberceo.leganes@educa.madrid.org;;433825;4468053;ALTA;1974-07-20
28003781;SEVERO OCHOA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;ALPUJARRAS 50.BO.DE ZARZAQUEMADA;;28915;074;Leganés;;;916874107;;;;0;;;;;;BAJA;1974-07-20
28003791;VICTOR PRADERA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8751*;2;Madrid-Sur;CALLE;Monegros;27;28915;074;Leganés;;;916886959;;;;916873991;http://www.educa.madrid.org/cp.victorpradera.leganes;cp.victorpradera.leganes@educa.madrid.org;;435943;4465590;ALTA;1974-07-20
28003808;RAMIRO DE MAEZTU;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;MAYORAZGO 25 B DE ZARZAQUEMADA;;28915;074;Leganés;;;916877557;;;;0;;;;;;BAJA;1974-07-20
28003811;MIGUEL DE UNAMUNO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;AV.DE LA MANCHA 2;;28911;074;Leganés;;;916881917;;;;0;;;;;;BAJA;1975-09-03
28003821;RAFAEL ALBERTI;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;PARQUE MUNICIPAL S/N;;28915;074;Leganés;;;916860716;;;;0;;;;;;BAJA;1975-09-03
28003833;MIGUEL DE CERVANTES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8612*;2;Madrid-Sur;CALLE;Aragón;19;28914;074;Leganés;;;916936034;;;;916936034;http://www.educa.madrid.org/cp.cervantes.leganes;cp.cervantes.leganes@educa.madrid.org;;433962;4464827;ALTA;1974-07-20
