num_expediente,fecha_hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorol贸gico,wktGeometry,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S003899,2025-01-13T19:35:00+01:00,AUTOV. M-500,9,MONCLOA-ARAVACA,Alcance,Despejado,POINT(-3.74534373112 40.4403920632),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S003910,2025-01-13T19:19:00+01:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Alcance,Despejado,POINT(-3.7371744152 40.4308498589),false,false,false,Turismo,Desconocido,5
2025S003915,2025-01-13T20:35:00+01:00,CTRA. M-301,17,VILLAVERDE,Colisi贸n m煤ltiple,Despejado,POINT(-3.67226863324 40.3450284626),false,false,false,Turismo,Asistencia sanitaria ambulatoria con posterioridad,1
2025S003919,2025-01-13T20:20:00+01:00,AVDA. BETANZOS / AVDA. ILUSTRACION,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.71259807125 40.4804001951),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S003940,2025-01-13T21:15:00+01:00,CALL. RESINERIA / CALL. JUGUETERIA,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,POINT(-3.62290272038 40.4248102986),true,false,false,Furgoneta,Sin asistencia sanitaria,1
2025S003942,2025-01-13T21:15:00+01:00,AVDA. MONFORTE DE LEMOS,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.71251041659 40.4776890435),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S003965,2025-01-13T21:20:00+01:00,CALL. FUENCARRAL,1,CENTRO,Alcance,,POINT(-3.70178523388 40.4277007285),false,false,false,VMU el茅ctrico,Desconocido,5
2025S003968,2025-01-13T23:40:00+01:00,CALL. ERASO / CALL. ARDEMANS,4,SALAMANCA,Ca铆da,Despejado,POINT(-3.67157332135 40.4339252358),false,false,false,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S003988,2025-01-13T22:30:00+01:00,PLAZA. LIMA / PASEO. CASTELLANA,5,CHAMART脥N,Colisi贸n fronto-lateral,Despejado,POINT(-3.69073456168 40.452605123),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S003999,2025-01-13T13:10:00+01:00,CALL. SENDA DEL INFANTE / CALL. COLLADO DE MARICHIVA,8,FUENCARRAL-EL PARDO,Colisi贸n lateral,Despejado,POINT(-3.72093465078 40.4898889531),false,false,false,Turismo,Desconocido,5
2025S004005,2025-01-13T11:15:00+01:00,CALL. SERRANO / CALL. MARIA DE MOLINA,4,SALAMANCA,Alcance,Despejado,POINT(-3.68623248659 40.4378211351),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S004086,2025-01-13T21:05:00+01:00,CALL. GENERAL ORAA / CALL. CASTELLO,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.68064937385 40.4360433294),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S003997,2025-01-14T05:05:00+01:00,CALL. SAN MARIANO,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.61344929467 40.4443654201),false,false,false,Turismo,Desconocido,5
2025S004003,2025-01-14T07:40:00+01:00,CALL. DOCTOR ESQUERDO / CALL. ESTRELLA POLAR,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.6698239744 40.4097100628),false,false,false,"Motocicleta > 125cc, Turismo",Desconocido,5
2025S004004,2025-01-14T07:15:00+01:00,PLAZA. GRECIA / AVDA. ARCENTALES,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,POINT(-3.60654949625 40.4350054052),false,false,false,"Furgoneta, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S004006,2025-01-14T07:25:00+01:00,AVDA. DEMOCRACIA,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.62380695536 40.3861384371),false,false,false,"Cami贸n r铆gido, Turismo",Desconocido,5
2025S004007,2025-01-14T08:25:00+01:00,CALL. MARTIRES CONCEPCIONISTAS,4,SALAMANCA,Otro,Despejado,POINT(-3.67060659406 40.4291830889),false,false,false,"Cami贸n r铆gido, Turismo",Sin asistencia sanitaria,1
2025S004008,2025-01-14T08:30:00+01:00,AVDA. LLANO CASTELLANO,8,FUENCARRAL-EL PARDO,Alcance,Despejado,POINT(-3.68521442944 40.4884936587),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S004010,2025-01-14T08:52:00+01:00,CALL. TABLADA / CALL. BRAVO MURILLO,6,TETU脕N,Colisi贸n fronto-lateral,Despejado,POINT(-3.69987271378 40.4592708581),false,false,false,"Motocicleta > 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S004011,2025-01-14T09:05:00+01:00,CALL. PEDRO RICO / CALL. ARZOBISPO MORCILLO,8,FUENCARRAL-EL PARDO,Alcance,Despejado,POINT(-3.68930235727 40.4797847282),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S004012,2025-01-14T08:14:00+01:00,CALL. ARTURO SORIA,15,CIUDAD LINEAL,Colisi贸n fronto-lateral,Despejado,POINT(-3.65566090479 40.4549715454),false,false,false,"Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S004013,2025-01-14T08:55:00+01:00,CALL. JOSE ANTONIO NOVAIS,9,MONCLOA-ARAVACA,Alcance,Despejado,POINT(-3.72568067616 40.4484811195),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S004025,2025-01-14T09:30:00+01:00,AVDA. PLANETARIO,2,ARGANZUELA,Alcance,Despejado,POINT(-3.68768952089 40.3887041298),false,false,false,"Motocicleta hasta 125cc, Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S004026,2025-01-14T10:15:00+01:00,CALL. JUAN MIEG,11,CARABANCHEL,Colisi贸n lateral,Despejado,POINT(-3.73034188662 40.3713703784),false,false,false,"Maquinaria de obras, Turismo",Desconocido,5
2025S004027,2025-01-14T09:14:00+01:00,CALL. DOCTOR TOLOSA LATOUR,12,USERA,Alcance,,POINT(-3.70093352811 40.3740208602),false,false,false,Turismo,Desconocido,5
2025S004028,2025-01-14T07:55:00+01:00,AUTOV. M-30,3,RETIRO,Alcance,,POINT(-3.66642663147 40.4046215526),false,false,false,Turismo,Desconocido,5
2025S004029,2025-01-14T10:45:00+01:00,AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO,3,RETIRO,Alcance,Despejado,POINT(-3.67484412362 40.4013925277),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S004031,2025-01-14T09:59:00+01:00,"AVDA. MIGUEL DELIBES / CALL. MARIO MORENO ""CANTINFLAS""",19,VIC脕LVARO,Atropello a persona,Despejado,POINT(-3.56004722956 40.4049425069),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S004039,2025-01-14T11:15:00+01:00,CALL. JUAN SEBASTIAN ELCANO / CALL. FRAY LUIS DE LEON,2,ARGANZUELA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69871943072 40.4048453335),false,true,false,"Ciclomotor, Furgoneta",Atenci贸n en urgencias sin posterior ingreso,1
2025S004041,2025-01-14T09:55:00+01:00,CALL. JOSE GUTIERREZ MAROTO,18,VILLA DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.60574897967 40.3628287053),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S004042,2025-01-14T11:33:00+01:00,RONDA. TOLEDO,2,ARGANZUELA,Ca铆da,Despejado,POINT(-3.7044746905 40.405251855),false,false,false,"Autob煤s, Turismo",Sin asistencia sanitaria,1
2025S004044,2025-01-14T10:10:00+01:00,CALL. DANTE,10,LATINA,Choque contra obst谩culo fijo,Despejado,POINT(-3.74452349551 40.4087847069),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004051,2025-01-14T11:40:00+01:00,CALL. ALMANSA / CALL. CASTILLO PI脩EIRO,6,TETU脕N,Colisi贸n fronto-lateral,Despejado,POINT(-3.70738284344 40.4488738191),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004062,2025-01-14T10:50:00+01:00,PASEO. EXTREMADURA,10,LATINA,Alcance,Despejado,POINT(-3.72876971616 40.4134796898),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S004064,2025-01-14T11:05:00+01:00,CALL. ANTONIO MACHADO,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,POINT(-3.72003269954 40.4706334631),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S004065,2025-01-14T10:43:00+01:00,PLAZA. JUAN ZORRILLA / AVDA. PABLO IGLESIAS,7,CHAMBER脥,Colisi贸n fronto-lateral,Despejado,POINT(-3.70481127081 40.4420246706),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S004070,2025-01-14T09:45:00+01:00,CALL. VALDECANILLAS / CALL. ZALDIVAR,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.62647039988 40.4319802412),false,false,false,Turismo,Desconocido,1
2025S004076,2025-01-14T07:45:00+01:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Alcance,,POINT(-3.7393679187 40.4438268283),false,false,false,"Motocicleta > 125cc, Turismo",Desconocido,5
2025S004077,2025-01-14T10:00:00+01:00,AUTOV. M-30 / GTA. REALES ACADEMIAS,8,FUENCARRAL-EL PARDO,Colisi贸n lateral,Despejado,POINT(-3.70559252924 40.481767491),false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S004079,2025-01-14T13:24:00+01:00,PASEO. BAJO DE LA VIRGEN DEL PUERTO / GTA. PUENTE DE SEGOVIA,2,ARGANZUELA,Colisi贸n fronto-lateral,Despejado,POINT(-3.72091372816 40.4139974113),false,false,false,"Furgoneta, Motocicleta > 125cc",Sin asistencia sanitaria,1
2025S004080,2025-01-14T14:13:00+01:00,AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Despejado,POINT(-3.67297843602 40.4873223234),false,false,false,Turismo,Desconocido,5
2025S004081,2025-01-14T13:45:00+01:00,CALL. EDUARDO BARREIROS / CALL. SALVADOR MARTINEZ,12,USERA,Ca铆da,Despejado,POINT(-3.69677661011 40.3672801353),false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S004082,2025-01-14T14:20:00+01:00,AVDA. ALBUFERA / CALL. CANTALAPIEDRA,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.65550673557 40.3917379199),false,false,false,"Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S004083,2025-01-14T14:05:00+01:00,CALLE BOLTA脩A 55,20,SAN BLAS-CANILLEJAS,Ca铆da,Despejado,POINT(-3.6099397699 40.4474650771),false,false,false,"Turismo, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S004084,2025-01-14T14:30:00+01:00,CALL. ANTILLON / CALL. DO脩A URRACA,10,LATINA,Colisi贸n fronto-lateral,Despejado,POINT(-3.72819653095 40.4127896052),false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S004089,2025-01-14T14:50:00+01:00,CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Ca铆da,Despejado,POINT(-3.68007696349 40.4272088429),false,false,false,Ciclomotor,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S004092,2025-01-14T14:28:00+01:00,TUNEL AZCA. AZC L1-RA 220-S,7,CHAMBER脥,Colisi贸n lateral,Despejado,POINT(-3.69507710531 40.445993517),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S004094,2025-01-14T15:00:00+01:00,CALL. SUECIA / CALL. JULIA GARCIA BOUTAN,20,SAN BLAS-CANILLEJAS,Ca铆da,Despejado,POINT(-3.60531536338 40.4301740157),false,false,true,Autob煤s,Sin asistencia sanitaria,1
2025S004116,2025-01-14T15:20:00+01:00,AVDA. BURGOS,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.66667290412 40.4963858243),false,false,false,"Autob煤s, Turismo",Sin asistencia sanitaria,1
2025S004141,2025-01-14T14:35:00+01:00,PASEO. CASTELLANA / AVDA. MONFORTE DE LEMOS,5,CHAMART脥N,Colisi贸n lateral,Despejado,POINT(-3.68691847769 40.4750872381),false,false,false,"Bicicleta, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S004156,2025-01-14T15:30:00+01:00,AVDA. CIUDAD DE BARCELONA / CALL. LUIS MITJANS,3,RETIRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.67155010846 40.3995828632),false,false,false,Motocicleta > 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S004157,2025-01-14T16:45:00+01:00,CALL. BRAVO MURILLO / CALL. MARQUES DE VIANA,6,TETU脕N,Colisi贸n lateral,Despejado,POINT(-3.69842494857 40.4606940244),false,false,false,Turismo,Desconocido,5
2025S004169,2025-01-14T16:35:00+01:00,CALL. CLAUDIO COELLO / CALL. JUAN BRAVO,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.68559421751 40.4330231148),false,false,false,"Motocicleta hasta 125cc, Todo terreno",Atenci贸n en urgencias sin posterior ingreso,1
2025S004224,2025-01-14T15:55:00+01:00,CALL. VILLAVICIOSA / CALL. CLAUDIO SANCHEZ ALBORNOZ,10,LATINA,Colisi贸n fronto-lateral,Despejado,POINT(-3.77177584341 40.3967681262),false,false,false,Turismo,Desconocido,5
2025S004236,2025-01-14T15:50:00+01:00,AVDA. POBLADOS,10,LATINA,Ca铆da,Despejado,POINT(-3.7607416281 40.384814149),false,false,false,Bicicleta,Atenci贸n en urgencias sin posterior ingreso,6
2025S004239,2025-01-14T14:50:00+01:00,AVDA. CIUDAD DE BARCELONA / CALL. ABTAO,3,RETIRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.6775921898 40.4027998897),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S004247,2025-01-14T18:37:00+01:00,AVDA. RAMON Y CAJAL / CALL. PRINCIPE DE VERGARA,5,CHAMART脥N,Atropello a persona,Despejado,POINT(-3.6774448678 40.4515576476),false,false,true,"Otros veh铆culos con motor, Turismo",Desconocido,1
2025S004248,2025-01-14T18:30:00+01:00,CALL. FERRAZ / PASEO. MORET,9,MONCLOA-ARAVACA,Alcance,Despejado,POINT(-3.72389946979 40.4330418542),false,false,false,Turismo,Desconocido,5
2025S004261,2025-01-14T19:20:00+01:00,CALL. GENERAL RICARDOS,11,CARABANCHEL,Alcance,Despejado,POINT(-3.71998496544 40.3954175164),false,false,false,"Furgoneta, Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S004301,2025-01-14T15:53:00+01:00,CALL. INFANTA CATALINA MICAELA / CALL. ARROYO DE LOS POS,16,HORTALEZA,Alcance,Despejado,POINT(-3.65425299996 40.4861145381),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004332,2025-01-14T19:45:00+01:00,AUTOV. M-30,2,ARGANZUELA,Alcance,,POINT(-3.67467350451 40.3937448136),false,false,false,Turismo,Desconocido,5
2025S004339,2025-01-14T21:00:00+01:00,GTA. MARQUES DE VADILLO / CALL. GENERAL RICARDOS,11,CARABANCHEL,Colisi贸n fronto-lateral,Despejado,POINT(-3.7161203302 40.3976667557),false,false,false,Turismo,Desconocido,1
2025S004344,2025-01-14T17:00:00+01:00,CUSTA. SAGRADO CORAZON,5,CHAMART脥N,Alcance,Se desconoce,POINT(-3.66969022344 40.4663325287),false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S004356,2025-01-14T22:00:00+01:00,PLAZA. ELIPTICA / CALL. ANTONIO DE LEYVA,11,CARABANCHEL,Colisi贸n frontal,Despejado,POINT(-3.71744255012 40.3856854962),false,false,false,"Tractocami贸n, Turismo",Desconocido,1
2025S004358,2025-01-14T21:20:00+01:00,GTA. ARCENTALES,20,SAN BLAS-CANILLEJAS,Alcance,,POINT(-3.5960587707 40.4299518399),false,false,false,Turismo,Desconocido,5
2025S004360,2025-01-14T21:40:00+01:00,CALL. PRINCESA,9,MONCLOA-ARAVACA,Colisi贸n lateral,,POINT(-3.7145331299 40.428091111),false,false,false,"Autob煤s, Turismo",Sin asistencia sanitaria,1
2025S004384,2025-01-14T22:30:00+01:00,CALL. VIA LUSITANA,11,CARABANCHEL,Atropello a animal,Despejado,POINT(-3.7219965011 40.3829634355),false,false,false,Autob煤s,Desconocido,5
2025S004447,2025-01-14T13:10:00+01:00,CALL. ARTURO SORIA / CALL. EMILIO VARGAS,15,CIUDAD LINEAL,Atropello a persona,Despejado,POINT(-3.65137154087 40.4492300334),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S004509,2025-01-14T10:00:00+01:00,AVDA. TALGO / CTRA. HUMERA,9,MONCLOA-ARAVACA,Ca铆da,,POINT(-3.77746983907 40.4471624204),false,false,false,Motocicleta > 125cc,Desconocido,5
2025S004587,2025-01-14T19:30:00+01:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Alcance,Despejado,POINT(-3.70707590318 40.4814611303),false,false,false,Turismo,Desconocido,5
2025S004378,2025-01-15T00:50:00+01:00,CALL. PADRE DAMIAN,5,CHAMART脥N,Colisi贸n lateral,Despejado,POINT(-3.68531175521 40.4609346765),false,false,false,Turismo,Desconocido,5
2025S004383,2025-01-15T00:30:00+01:00,CALL. ANCORA,2,ARGANZUELA,Choque contra obst谩culo fijo,Despejado,POINT(-3.68950664264 40.4028285542),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Desconocido,5
2025S004409,2025-01-15T04:10:00+01:00,GTA. JOSE LUIS OZORES / AVDA. BUENOS AIRES,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,,POINT(-3.65307296431 40.3813011299),false,false,false,Turismo,Desconocido,5
2025S004420,2025-01-15T04:45:00+01:00,CALL. PRINCESA,7,CHAMBER脥,Choque contra obst谩culo fijo,,POINT(-3.71647388187 40.4310070308),false,false,false,Turismo,Desconocido,5
2025S004422,2025-01-15T05:25:00+01:00,CALL. CASTELLO,5,CHAMART脥N,Choque contra obst谩culo fijo,Despejado,POINT(-3.68038876227 40.438261082),false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S004425,2025-01-15T05:30:00+01:00,CALL. MELQUIADES ALVAREZ,7,CHAMBER脥,Ca铆da,Despejado,POINT(-3.71116431976 40.4417875636),false,false,false,VMU el茅ctrico,Atenci贸n en urgencias sin posterior ingreso,6
2025S004437,2025-01-15T06:54:00+01:00,GTA. SAN VICENTE,9,MONCLOA-ARAVACA,Ca铆da,Despejado,POINT(-3.72061680218 40.4204136964),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S004448,2025-01-15T07:35:00+01:00,PASEO. CASTELLANA,7,CHAMBER脥,Colisi贸n m煤ltiple,Despejado,POINT(-3.68899098633 40.430840755),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S004463,2025-01-15T07:50:00+01:00,AUTOV. M-23,14,MORATALAZ,Colisi贸n m煤ltiple,Despejado,POINT(-3.64937704695 40.4159799002),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S004471,2025-01-15T08:30:00+01:00,CALL. GENERAL ALVAREZ DE CASTRO / CALL. VIRIATO,7,CHAMBER脥,Colisi贸n fronto-lateral,Despejado,POINT(-3.702484081 40.4359487462),false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S004472,2025-01-15T09:30:00+01:00,CALL. OCA,11,CARABANCHEL,Colisi贸n lateral,Despejado,POINT(-3.7348899735 40.3899273148),true,false,true,Motocicleta > 125cc,Desconocido,5
2025S004474,2025-01-15T08:41:00+01:00,CALL. CAMPO DE LA TORRE / AVDA. GRAN VIA DEL ESTE,19,VIC脕LVARO,Ca铆da,Despejado,POINT(-3.60420407414 40.3955669538),false,false,false,Motocicleta > 125cc,Asistencia sanitaria ambulatoria con posterioridad,4
2025S004475,2025-01-15T08:30:00+01:00,AUTOVIA 30 CALZADA 2 陋 PK 7,14,MORATALAZ,Colisi贸n lateral,Despejado,POINT(-3.6595474732 40.415814221),false,false,false,"Furgoneta, Motocicleta > 125cc",Sin asistencia sanitaria,1
2025S004476,2025-01-15T10:30:00+01:00,CALL. PALMA / CALL. CORREDERA ALTA DE SAN PABLO,1,CENTRO,Colisi贸n fronto-lateral,Despejado,POINT(-3.70179223638 40.4261060881),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004477,2025-01-15T10:20:00+01:00,CALL. NAVARRA / CALL. BRAVO MURILLO,6,TETU脕N,Ca铆da,Despejado,POINT(-3.70307982582 40.4535216828),false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,7
2025S004478,2025-01-15T10:55:00+01:00,CALL. SERRANO / CALL. MARIA DE MOLINA,4,SALAMANCA,Colisi贸n lateral,Despejado,POINT(-3.68614922439 40.4377495572),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S004479,2025-01-15T10:25:00+01:00,PLAZA. CRISTO REY,9,MONCLOA-ARAVACA,Ca铆da,Despejado,POINT(-3.7175477276 40.4388652365),false,false,false,Ciclomotor,Atenci贸n en urgencias sin posterior ingreso,6
2025S004480,2025-01-15T10:11:00+01:00,CALL. CEBREROS,10,LATINA,Colisi贸n lateral,Despejado,POINT(-3.74762336093 40.4045484716),false,false,false,"Autob煤s, Bicicleta",Sin asistencia sanitaria,1
2025S004481,2025-01-15T10:30:00+01:00,CALL. JOAQUIN COSTA,5,CHAMART脥N,Alcance,Despejado,POINT(-3.68360104697 40.443431322),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004485,2025-01-15T10:44:00+01:00,GTA. SANTA MARIA DE LA CABEZA / CALL. FERROCARRIL,2,ARGANZUELA,Colisi贸n lateral,Despejado,POINT(-3.69887839338 40.4008443477),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S004492,2025-01-15T11:20:00+01:00,CALL. ARIAS MONTANO / CALL. JERICO,3,RETIRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.67062714717 40.4098855883),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S004493,2025-01-15T11:30:00+01:00,CALL. CONDE DE PE脩ALVER / CALL. FRANCISCO SILVELA,4,SALAMANCA,Atropello a persona,Despejado,POINT(-3.67463232742 40.4344659846),false,false,true,Autob煤s,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S004494,2025-01-15T08:35:00+01:00,CALL. ALCALA / AUTOV. A-2,20,SAN BLAS-CANILLEJAS,Colisi贸n frontal,Despejado,POINT(-3.608400881 40.4494281442),false,false,false,"Autob煤s, Cami贸n r铆gido",Desconocido,5
2025S004505,2025-01-15T08:55:00+01:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,,POINT(-3.67746569253 40.4841519854),false,false,false,Turismo,Desconocido,5
2025S004507,2025-01-15T09:10:00+01:00,AVDA. ARCENTALES,20,SAN BLAS-CANILLEJAS,Colisi贸n frontal,Despejado,POINT(-3.60983814906 40.4349160316),false,false,false,Turismo,Desconocido,5
2025S004508,2025-01-15T10:20:00+01:00,CALL. EUGENIA DE MONTIJO / CALL. DOCTOR JERONIMO IBORRA,11,CARABANCHEL,Colisi贸n lateral,Despejado,POINT(-3.75079030664 40.3756178505),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S004510,2025-01-15T12:30:00+01:00,CALL. GRAN VIA / CALL. MONTERA,1,CENTRO,Colisi贸n fronto-lateral,Despejado,POINT(-3.70162277532 40.420008001),false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S004512,2025-01-15T09:54:00+01:00,PASEO. CHOPERA / CALL. ALEJANDRO SAINT AUBIN,2,ARGANZUELA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69733452196 40.3928355921),false,false,false,Turismo,Desconocido,5
2025S004513,2025-01-15T07:25:00+01:00,CALL. VIA DE DUBLIN / PLAZA LOS CARROS,21,BARAJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.62423353489 40.4718301902),false,false,false,Turismo,Desconocido,5
2025S004514,2025-01-15T12:39:00+01:00,CALL. ALCALA,4,SALAMANCA,Alcance,Despejado,POINT(-3.6856091631 40.4205635341),true,false,false,"Furgoneta, Turismo",Desconocido,5
2025S004515,2025-01-15T08:50:00+01:00,CALL. ARROYOFRESNO,9,MONCLOA-ARAVACA,Choque contra obst谩culo fijo,Despejado,POINT(-3.74911528256 40.4710432205),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
