centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_descripcion,centro_titularidad,direccion,direccion_codigo_postal,distrito_codigo,distrito_nombre,contacto_telefono,contacto_web,contacto_email,wktGeometry
28020739,EIJO Y GARAY,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Severino Aznar Embid, 6-8",28011,10,Latina,914632441,http://www.educa.madrid.org/ies.eijogaray.madrid,ies.eijogaray.madrid@educa.madrid.org,POINT(-3.73884765471 40.408145438)
28020740,NUESTRA SEÑORA DEL LUCERO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Muñico, 1",28047,10,Latina,914647678,http://www.educa.madrid.org/cp.lucero.madrid,cp.lucero.madrid@educa.madrid.org,POINT(-3.74101250659 40.4024378654)
28020776,SAGRADO CORAZON DE JESUS,71,COLEGIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PÚBLICO,"Calle del Padre Amigó, 5",28025,11,Carabanchel,914650640,http://www.educa.madrid.org/cp.sagradocorazon.madrid,cp.sagradocorazon.madrid@educa.madrid.org,POINT(-3.73961921544 40.379572756)
28020806,NUESTRA SEÑORA DE LA ALMUDENA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Plaza de La Remonta, 17",28039,6,Tetuán,915712857,http://www.educa.madrid.org/ies.almudena.madrid,ies.almudena.madrid@educa.madrid.org,POINT(-3.69842390159 40.4640093332)
28020831,TETUAN DE LAS VICTORIAS,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle Vía Límite, 14",28029,6,Tetuán,913146706,http://www.educa.madrid.org/ies.tetuan.madrid,ies.tetuan.madrid@educa.madrid.org,POINT(-3.69691399198 40.4731265103)
28020855,CARDENAL HERRERA ORIA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Fermín Caballero, 68",28034,8,Fuencarral-El Pardo,913781940,http://www.educa.madrid.org/ies.cardenalherrera.madrid,ies.cardenalherrera.madrid@educa.madrid.org,POINT(-3.71172354856 40.482495658)
28020867,LORENZO LUZURIAGA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Valencia de Don Juan, 19",28034,8,Fuencarral-El Pardo,917305938,http://www.educa.madrid.org/cp.lorenzoluzuriaga.madrid,cp.lorenzoluzuriaga.madrid@educa.madrid.org,POINT(-3.7053942045 40.4853632683)
28020892,BEATRIZ GALINDO,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Goya, 10",28001,4,Salamanca,914314814,http://www.educa.madrid.org/ies.beatrizgalindo.madrid,ies.beatrizgalindo.madrid@educa.madrid.org,POINT(-3.68623331793 40.4251454317)
28020909,ISABEL LA CATOLICA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Alfonso XII, 3",28014,3,Retiro,915277878,http://www.educa.madrid.org/ies.isabellacatolica.madrid,ies.isabellacatolica.madrid@educa.madrid.org,POINT(-3.68827832588 40.4095025795)
28020910,JUAN DE LA CIERVA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de La Caoba, 1",28005,2,Arganzuela,915064610,http://iesjuandelacierva.es,ies.juandelacierva.madrid@educa.madrid.org,POINT(-3.70641063131 40.4021769624)
28020934,CARDENAL CISNEROS,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de los Reyes, 4",28015,1,Centro,915224869,http://www.educa.madrid.org/ies.cardenalcisnero.madrid,ies.cardenalcisnero.madrid@educa.madrid.org,POINT(-3.70834086048 40.4244265073)
28020946,SAN ISIDRO,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Toledo, 39",28005,1,Centro,913651271,http://www.educa.madrid.org/ies.sanisidro.madrid,ies.sanisidro.madrid@educa.madrid.org,POINT(-3.70739221115 40.4126394841)
28020958,EMPERATRIZ MARIA DE AUSTRIA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Antonio de Leyva, 84",28019,11,Carabanchel,914692425,http://www.educa.madrid.org/ies.emperatrizmaria.madrid,ies.emperatrizmaria.madrid@educa.madrid.org,POINT(-3.71708113855 40.3871562188)
28020961,CALDERON DE LA BARCA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Antonio de Leyva, 84",28019,11,Carabanchel,915608300,http://www.educa.madrid.org/ies.calderondelabar.madrid,ies.calderondelabar.madrid@educa.madrid.org,POINT(-3.71708113855 40.3871562188)
28021008,VISTA ALEGRE,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle del General Ricardos, 177",28025,11,Carabanchel,914628600,http://www.educa.madrid.org/ies.vistaalegre.madrid,ies.vistaalegre.madrid@educa.madrid.org,POINT(-3.73639371012 40.3851969919)
28021045,PINTOR ROSALES,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Príncipe de Vergara, 139",28002,5,Chamartín,915623948,http://www.educa.madrid.org/cp.pintorrosales.madrid,cp.pintorrosales.madrid@educa.madrid.org,POINT(-3.67870662288 40.4445142156)
28021057,JORGE GUILLEN,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda de El Ferrol, 47",28029,8,Fuencarral-El Pardo,917393801,http://www.educa.madrid.org/cp.jorgeguillen.madrid,cp.jorgeguillen.madrid@educa.madrid.org,POINT(-3.70767280563 40.4753854472)
28021070,C.R.E. ANTONIO VICENTE MOSQUETE,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,,28030,14,Moratalaz,913535600,http://www.educa.madrid.org/cc.vicentemosquete.madrid,cc.vicentemosquete.madrid@educa.madrid.org,POINT(-3.63467373381 40.407908339)
28021100,COLEGIO MADRID-FUNDACIÓN SANTA MARÍA II,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Calle de Mesena, 101",28033,15,Ciudad Lineal,913020706,http://cm-fsm.es/,bach@cm-fsm.es,POINT(-3.66528005329 40.473646255)
28021124,ARQUITECTO GAUDI,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Rosa Jardón, 10",28016,5,Chamartín,913506564,http://www.educa.madrid.org/cp.arquitectogaudi.madrid,cp.arquitectogaudi.madrid@educa.madrid.org,POINT(-3.66930428946 40.4654789113)
28021148,MARQUES DE SUANZES,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda del Veinticinco de Septiembre, 1",28027,20,San Blas-Canillejas,917412072,http://www.educa.madrid.org/cp.marquesdesuanzes.madrid,cp.marquesdesuanzes.madrid@educa.madrid.org,POINT(-3.62479323581 40.443115474)
28021151,PRINCESA SOFIA,20,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,"Ctra de Canillas, 51",28043,16,Hortaleza,913883106,http://www.educa.madrid.org/cpee.princesasofia.madrid,cpee.princesasofia.madrid@educa.madrid.org,POINT(-3.64508591978 40.4640130116)
28021161,FRANCISCO DEL POZO,20,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,"Cllon de Dómine, 6",28034,8,Fuencarral-El Pardo,913584287,http://www.educa.madrid.org/cpee.franciscodelpozo.madrid,cpee.franciscodelpozo.madrid@educa.madrid.org,POINT(-3.68640585787 40.4942523057)
28021173,FUNDACION GOYENECHE,20,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,"Calle de Arcos de Jalón, 22",28037,20,San Blas-Canillejas,913240763,http://www.educa.madrid.org/cpee.goyeneche.madrid,cpee.goyeneche.madrid@educa.madrid.org,POINT(-3.62113336864 40.4208468238)
28021215,ANTONIO DE NEBRIJA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Juan José Martínez Seco, 77",28021,17,Villaverde,917963500,www.educa2.madrid.org/web/centro.cp.antoniodenebrija.madrid,cp.antoniodenebrija.madrid@educa.madrid.org,POINT(-3.68618506738 40.351901805)
28021252,PACIFICO,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Luis Mitjans, 41",28007,3,Retiro,915523979,http://www.educa.madrid.org/ies.pacifico.madrid,ies.pacifico.madrid@educa.madrid.org,POINT(-3.66870768101 40.4040948657)
28021291,FILOSOFO SENECA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Santa Adela, 21",28033,16,Hortaleza,917638145,http://www.educa.madrid.org/cp.seneca.madrid,cp.seneca.madrid@educa.madrid.org,POINT(-3.65023720453 40.4783534623)
28021306,JOAQUIN TURINA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Arturo Soria, 332",28033,15,Ciudad Lineal,913025556,http://www.educa.madrid.org/cp.joaquinturina.madrid,cp.joaquinturina.madrid@educa.madrid.org,POINT(-3.66616308564 40.4806321225)
28021318,CONCHA ESPINA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Gerardo Diego, 6",28018,13,Puente de Vallecas,917781461,http://www.educa.madrid.org/cp.conchaespina.madrid,cp.conchaespina.madrid@educa.madrid.org,POINT(-3.64408976933 40.385594805)
28021321,RABINDRANATH TAGORE,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Julio Palacios, 35",28029,8,Fuencarral-El Pardo,917332373,http://www.educa.madrid.org/cp.tagore.madrid,cp.tagore.madrid@educa.madrid.org,POINT(-3.6955070916 40.483116902)
28021331,BRAVO MURILLO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de las Islas Cíes, 11",28035,8,Fuencarral-El Pardo,917385793,http://www.educa.madrid.org/cp.bravomurillo.madrid,cp.bravomurillo.madrid@educa.madrid.org,POINT(-3.71799452456 40.4808442704)
28021355,LA PALMA,103,ESCUELA DE ARTE,PÚBLICO,"Calle de la Palma, 46",28004,1,Centro,915216232,http://www.educa.madrid.org/ea.lapalma.madrid,ea.lapalma.madrid@educa.madrid.org,POINT(-3.70593513659 40.4265943797)
28021367,LUIS CERNUDA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Carril del Conde, 64",28043,16,Hortaleza,913002732,http://www.educa.madrid.org/cp.luiscernuda.madrid,cp.luiscernuda.madrid@educa.madrid.org,POINT(-3.65396532671 40.461332491)
28021409,ESPERANZA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Andorra, 12",28043,16,Hortaleza,913003012,http://www.educa.madrid.org/cp.esperanza.madrid,cp.esperanza.madrid@educa.madrid.org,POINT(-3.64590786373 40.461161581)
28021422,DOCTOR SEVERO OCHOA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Ezcaray, 3",28032,19,Vicálvaro,917752715,http://www.educa.madrid.org/cp.severoochoa.madrid,cp.severoochoa.madrid@educa.madrid.org,POINT(-3.61370624482 40.4103729016)
28021434,PIO BAROJA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Luis de Hoyos Sáinz, 84",28030,14,Moratalaz,917739618,http://www.educa.madrid.org/cp.piobaroja.madrid,cp.piobaroja.madrid@educa.madrid.org,POINT(-3.6370608078 40.4035888714)
28021446,DANIEL VAZQUEZ DIAZ,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Armenteros, 46",28039,9,Moncloa-Aravaca,914505842,http://www.educa.madrid.org/cp.vazquezdiaz.madrid,cp.vazquezdiaz.madrid@educa.madrid.org,POINT(-3.71298759072 40.4648032941)
28021461,JOSE ORTEGA Y GASSET,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Orense, 87",28020,6,Tetuán,915720997,http://www.educa.madrid.org/cp.ortegaygasset.madrid,cp.ortegaygasset.madrid@educa.madrid.org,POINT(-3.69421246744 40.4616653435)
28021549,PALOMERAS VALLECAS,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Mercator, 4",28031,13,Puente de Vallecas,913314503,http://www.educa.madrid.org/ies.palomerasvallecas.madrid,ies.palomerasvallecas.madrid@educa.madrid.org,POINT(-3.62962143708 40.3880619015)
28021550,GARCIA MORATO,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle del General Saliquet, 34",28044,10,Latina,917050818,ies.garciamorato.madrid.educa.madrid.org,ies.garciamorato.madrid@educa.madrid.org,POINT(-3.76771320861 40.3741733976)
28021562,GRAN CAPITÁN,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Paseo de los Melancólicos, 51",28005,2,Arganzuela,913659190,http://www.educa.madrid.org/ies.grancapitan.madrid,ies.grancapitan.madrid@educa.madrid.org,POINT(-3.72005036781 40.4037685113)
28021604,AFUERA I,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Plaza de Santa Ana, 13",28012,1,Centro,914295151,http://www.centroafuera.es,direcciontecnica@afuera.com,POINT(-3.70122222074 40.4143527524)
28021641,MONSEÑOR ALVES BRAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle de Villaviciosa, 24",28024,10,Latina,666298313,www.ceimonseñoralvesbras.es,cc.monsenoralvesbras.madrid@educa.madrid.org,POINT(-3.76977241615 40.3977814856)
28021665,LA ANUNCIATA,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,"Calle de Camarena, 55",28047,10,Latina,917173838,http://www.laanunciataaluche.es,cc.laanunciata.madrid@educa.madrid.org,POINT(-3.75434601265 40.3955227827)
28021690,BERNADETTE,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Santa Bernardita, 1",28023,9,Moncloa-Aravaca,913071146,www.colegiobernadette.com,cc.bernadette.madrid@educa.madrid.org,POINT(-3.77103422218 40.4536109025)
28021719,GUZMÁN EL BUENO,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle de Eugenio Salazar, 15",28002,5,Chamartín,914150495,http://www.guzmanelbueno.es,secretaria@guzmanelbueno.es,POINT(-3.67394867599 40.4451096201)
28021732,CENTRO NUEVO DE PEDAGOGIA,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle del Tajo, 6",28002,5,Chamartín,915635473,http://www.cndp.es,cc.centronuevodepedagogia.madrid@educa.madrid.org,POINT(-3.68263934139 40.4486081733)
28021781,CUMBRE,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle de Costa Rica, 25",28016,5,Chamartín,913592584,,cumbre@colegiocumbre.com,POINT(-3.66973462333 40.4589268881)
28021823,ESTUDIO 3,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle de Evangelina Sobredo Galanes, 27",28023,9,Moncloa-Aravaca,913071540,http://www.educa.madrid.org/cc.estudio3.madrid,cc.estudio3.madrid@educa.madrid.org,POINT(-3.77712457645 40.4632547435)
28021872,LYCEE FRANÇAIS (FRANCES),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Plaza del Liceo, 1",28043,16,Hortaleza,917489490,http://www.educa.madrid.org/ce.lyceefrancais.madrid,etudesespagnoles@lfmadrid.org,POINT(-3.64325408327 40.4574556649)
28021902,LA INMACULADA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Navalperal, 9",28035,9,Moncloa-Aravaca,914500608,http://www.educa.madrid.org/cc.lainmaculada-moncloa.madrid,cc.lainmaculada-moncloa.madrid@educa.madrid.org,POINT(-3.72642868676 40.4609988992)
28021975,MIRASOL,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Peña Dorada, 4",28034,8,Fuencarral-El Pardo,917386100,www.colegiomirasol.com,cc.mirasol.madrid@educa.madrid.org,POINT(-3.71357842276 40.484961678)
28021999,LA NATIVIDAD,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Torrox, 4",28041,12,Usera,917924502,http://www.educa.madrid.org/cc.lanatividad.madrid,cc.lanatividad.madrid@educa.madrid.org,POINT(-3.69030461952 40.3678775133)
28022104,LOS OLMOS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de los Astros, 13",28007,3,Retiro,914009866,http://www.fomento.edu/losolmos,cc.losolmos.madrid@educa.madrid.org,POINT(-3.66712977695 40.4113833072)
28022128,LAS NACIONES,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO,"Calle de Chicuelo, 17",28043,16,Hortaleza,914135276,,condeorgaz@colegio-estudio.com,POINT(-3.6324989676 40.4588303295)
28022220,FISBIS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,,28026,12,Usera,914756702,,fisbiseducacion@yahoo.es,POINT(-3.70324798345 40.3926916699)
28022281,SANTA MONICA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Villamanín, 29",28011,10,Latina,914649839,,santamonica93@gmail.com,POINT(-3.7518450127 40.4069084939)
28022323,TEIDE II,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"Calle Mayor, 49",28013,1,Centro,915483931,http://www.teideformacion.com,cc.teideii.madrid@educa.madrid.org,POINT(-3.70908687218 40.4157642508)
28022335,TRABENCO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de la Reguera de Tomateros, 103",28053,13,Puente de Vallecas,917856368,http://www.educa.madrid.org/cc.trabenco.madrid,cc.trabenco.madrid@educa.madrid.org,POINT(-3.65831741858 40.3706136051)
28022359,VIDA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Corregidor José de Pasamonte, 5",28030,14,Moratalaz,914309859,centrovida.es,centrovida@centrovida.es,POINT(-3.64915983499 40.4105486542)
28022414,BIENAVENTURADA VIRGEN MARIA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Cullera, 17",28047,10,Latina,914623372,http://www.irlandesasmadrid.org,cc.bienaventuradavmaria.madrid@educa.madrid.org,POINT(-3.74739128776 40.3963517333)
28022426,COLEGIO JUAN XXIII-BUENAFUENTE,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle del Segre, 8",28002,5,Chamartín,913205450,http://www.colegiojuanxxiii.org,cc.buenafuente.madrid@educa.madrid.org,POINT(-3.68321609078 40.4508299884)
28022475,SALESIANOS CARABANCHEL BEATO MIGUEL RÚA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Ronda de Don Bosco, 3",28044,11,Carabanchel,915087640,http://www.salesianoscarabanchel.com,cc.salesianoscarabanchel.madrid@educa.madrid.org,POINT(-3.75308292598 40.3741614887)
28022487,NERVION,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle del Nervión, 2",28002,5,Chamartín,915623030,http://www.educa.madrid.org/cc.nervion.madrid,cc.nervion.madrid@educa.madrid.org,POINT(-3.68420035196 40.4467160632)
28022499,NUESTRA SEÑORA DE FATIMA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Manuel Muñoz, 30",28026,12,Usera,914757880,http://www.educa.madrid.org/cc.nsdefatima.madrid,cc.nsdefatima.madrid@educa.madrid.org,POINT(-3.70098573754 40.3847413738)
28022505,PRIMERO DE MAYO,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO CONCERTADO,"Calle de los Barros, 11",28053,13,Puente de Vallecas,917858955,http://www.fundacionjosemariadellanos.es,cc.primerodemayo.madrid@educa.madrid.org,POINT(-3.66789500227 40.3767119171)
28022529,CERVANTES,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Elvas, 2",28025,11,Carabanchel,914606748,http://www.colegiocervantescarabanchel.es,cc.cervantes.madrid@educa.madrid.org,POINT(-3.72525993901 40.385168258)
28022566,COLEGIO DE JESÚS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle del Timón, 18",28042,21,Barajas,917477022,http://www.colegiodejesus.org,cc.colegiodejesus.madrid@educa.madrid.org,POINT(-3.58499452783 40.4727922046)
28022578,JOSE RAMON OTERO,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"Calle de Francisco Brizuela, 1",28011,10,Latina,914635593,http://www.jrotero.com/nuestro-centro/,cc.joseramonotero.madrid@educa.madrid.org,POINT(-3.73869754294 40.4095067628)
28022581,LOS TILOS,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle de la Bendición de Campos, 5",28036,5,Chamartín,,,,POINT(-3.68446259314 40.4644261824)
28022621,FUENLLANA,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de los Artistas, 38",28020,6,Tetuán,915544806,http://www.educa.madrid.org/cc.fuenllana.madrid,cc.fuenllana.madrid@educa.madrid.org,POINT(-3.70022073054 40.4473498602)
28022633,NUESTRA SEÑORA DE LAS DELICIAS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Paseo de las Delicias, 67",28045,2,Arganzuela,915274934,http://www.educa.madrid.org/cc.nsdelasdelicias.madrid,cc.nsdelasdelicias.madrid@educa.madrid.org,POINT(-3.69400505024 40.3979187251)
28022712,ESCUELA TECNICO PROFESIONAL DE LA SALUD DE LA COMUNIDAD DE MADRID,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle del Doctor Esquerdo, 46",28009,3,Retiro,915868912,http://www.educa.madrid.org/ies.salud.madrid,ies.salud.madrid@educa.madrid.org,POINT(-3.66995483703 40.4193399857)
28022724,CIUDAD ESCOLAR,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Ctra de Colmenar Viejo, k12,8",28049,8,Fuencarral-El Pardo,917341244,http://www.educa.madrid.org/ies.ciudadescolar.madrid,ies.ciudadescolar.madrid@educa.madrid.org,POINT(-3.68546329348 40.524536831)
28022751,SAN PABLO-CEU,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,,28040,9,Moncloa-Aravaca,915447040,,,POINT(-3.71403262059 40.4543284161)
28025828,FELIPE II,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle de Valdebernardo, 1",28030,14,Moratalaz,917731854,http://www.educa.madrid.org/ies.felipesegundo.madrid,ies.felipesegundo.madrid@educa.madrid.org,POINT(-3.63392795216 40.3975069372)
28025919,INSTITUTO RADIO TELEVISION ESPAÑOLA (INSTITUTO RTVE),58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,,28040,9,Moncloa-Aravaca,915817654,https://www.rtve.es/instituto,formacion.profesional@rtve.es,POINT(-3.73146667565 40.455714898)
28025920,PROJARDIN RETIRO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Plaza del Doctor Laguna, 5",28009,3,Retiro,914090968,,retiro@projardin.es,POINT(-3.6725922094 40.4154868171)
28025956,RAMON MARIA DEL VALLE INCLAN,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Alconera, 1",28037,20,San Blas-Canillejas,913130739,http://www.educa.madrid.org/cp.valleinclan.madrid,cp.valleinclan.madrid@educa.madrid.org,POINT(-3.61777674694 40.4301801703)
28025968,NUESTRA SEÑORA DE LA FUENCISLA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Tomelloso, 39",28026,12,Usera,914754327,http://www.educa.madrid.org/cp.fuencisla.madrid,cp.fuencisla.madrid@educa.madrid.org,POINT(-3.69820612178 40.3802536418)
28025971,IGNACIO ZULOAGA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Alejandro Rodríguez, 34",28039,6,Tetuán,914509620,http://www.educa.madrid.org/cp.zuloaga.madrid,cp.zuloaga.madrid@educa.madrid.org,POINT(-3.71147062776 40.4562991624)
28025981,VIRGEN DEL CERRO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Mohernando, 1",28038,13,Puente de Vallecas,917785083,http://www.educa.madrid.org/cp.cerro.madrid,cp.cerro.madrid@educa.madrid.org,POINT(-3.64885581914 40.3960727696)
28025993,FEDERICO GARCIA LORCA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Ribadavia, 20",28029,8,Fuencarral-El Pardo,913230878,http://www.educa.madrid.org/cp.garcialorca.madrid,cp.garcialorca.madrid@educa.madrid.org,POINT(-3.70482444071 40.4726280943)
28026006,FONTARRON,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Arroyo Fontarrón, 24",28030,14,Moratalaz,917720378,http://www.educa.madrid.org/cp.fontarron.madrid,cp.fontarron.madrid@educa.madrid.org,POINT(-3.63337475451 40.3950594949)
28026067,RAMON PEREZ DE AYALA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Motilla del Palancar, 19",28043,16,Hortaleza,917592205,http://www.educa.madrid.org/cp.perezdeayala.madrid,cp.perezdeayala.madrid@educa.madrid.org,POINT(-3.63270760132 40.4659823282)
28026080,CIRCULO ECCA,37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,"Calle de Juan Bravo, 51",28006,4,Salamanca,0,,,POINT(-3.67586378063 40.4326389686)
28026109,PARQUE,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Pingüino, 7",28047,11,Carabanchel,914610288,,ceiparque@ceiparque.e.telefonica.net,POINT(-3.7507456502 40.3790235756)
28026110,COLEGIO SEI DOS PARQUES,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de San Anastasio, 4",28005,2,Arganzuela,914739985,http://www.educa.madrid.org/cc.dosparques.madrid,cc.dosparques.madrid@educa.madrid.org,POINT(-3.7032956908 40.3972769995)
28026158,CUNA DE JESUS,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle de Ferrer del Río, 26",28028,4,Salamanca,917256327,,cc.cunadejesus.madrid@educa.madrid.org,POINT(-3.67115947651 40.4349907041)
